Wall time,Step,Value
1712054844.671174,0,-2315.397216796875
1712054846.6980624,1,-16837.34375
1712054848.6970642,2,-31444.1171875
1712054850.6981413,3,-44268.9453125
1712054852.688989,4,-55798.6171875
1712054854.694926,5,-64861.671875
1712054856.6839583,6,-69665.15625
1712054858.674359,7,-72248.359375
1712054860.6754851,8,-73244.8515625
1712054862.6863468,9,-72967.8203125
1712054865.5020096,10,-72942.015625
1712054867.5201676,11,-74555.015625
1712054869.5769663,12,-74029.875
1712054871.5875833,13,-74647.8203125
1712054873.6239166,14,-75277.515625
1712054875.661126,15,-76036.9296875
1712054877.7154617,16,-76664.375
1712054879.736827,17,-76874.8984375
1712054881.7947078,18,-77612.734375
1712054883.8006396,19,-78056.28125
1712054886.5545483,20,-80158.3984375
1712054888.5682614,21,-80560.34375
1712054890.5981724,22,-80361.265625
1712054892.6439335,23,-83193.5546875
1712054894.664389,24,-83227.96875
1712054896.6901107,25,-84475.28125
1712054898.719858,26,-84153.3046875
1712054900.818245,27,-85447.9765625
1712054902.8375664,28,-88207.96875
1712054904.8731983,29,-89418.921875
1712054907.6221457,30,-91270.90625
1712054909.6362336,31,-91230.0
1712054911.6611607,32,-90959.5859375
1712054913.6816533,33,-91026.90625
1712054915.6940784,34,-95349.203125
1712054917.7110052,35,-94007.421875
1712054919.7205312,36,-95771.75
1712054921.7291129,37,-94506.0390625
1712054923.7561736,38,-96065.03125
1712054925.7739794,39,-92453.578125
1712054928.480224,40,-96393.515625
1712054930.540095,41,-99546.1328125
1712054932.5601168,42,-96670.921875
1712054934.586971,43,-99592.359375
1712054936.6152997,44,-95154.6484375
1712054938.646146,45,-93859.234375
1712054940.6585472,46,-96501.890625
1712054942.6584256,47,-94322.46875
1712054944.66506,48,-99866.9609375
1712054946.684438,49,-89707.25
1712054949.4226167,50,-97577.09375
1712054951.453187,51,-99063.25
1712054953.4893675,52,-91428.3125
1712054955.5654457,53,-95382.21875
1712054957.5780432,54,-89024.7890625
1712054959.608115,55,-83966.5078125
1712054961.6225111,56,-97415.171875
1712054963.6509662,57,-90760.765625
1712054965.6931028,58,-91077.453125
1712054967.7139032,59,-85020.5
1712054970.4636743,60,-95194.078125
1712054972.4964068,61,-90935.078125
1712054974.519589,62,-72370.734375
1712054976.5730803,63,-82756.203125
1712054978.5784676,64,-88768.640625
1712054980.5872474,65,-72129.21875
1712054982.6155653,66,-67012.640625
1712054984.6504037,67,-84293.6875
1712054986.6648955,68,-71659.3671875
1712054988.719267,69,-74567.9296875
1712054991.4276664,70,-81624.515625
1712054993.459271,71,-67959.546875
1712054995.5069664,72,-79090.21875
1712054997.5557268,73,-73984.0625
1712054999.565044,74,-56970.4296875
1712055001.5991895,75,-58763.953125
1712055003.6478689,76,-74958.546875
1712055005.667024,77,-53064.8046875
1712055007.7004855,78,-63035.40625
1712055009.7891366,79,-69944.3359375
1712055012.452249,80,-65326.015625
1712055014.4565434,81,-39635.28125
1712055016.4719865,82,-62029.5078125
1712055018.5616457,83,-45522.90625
1712055020.5796053,84,-38230.046875
1712055022.6092093,85,-57056.8828125
1712055024.635174,86,-35905.85546875
1712055026.6453238,87,-62675.66015625
1712055028.6755853,88,-25099.0078125
1712055030.7279818,89,-38377.4609375
1712055033.3663855,90,-42189.984375
1712055035.436875,91,-20203.0234375
1712055037.4594162,92,-67557.5703125
1712055039.485389,93,-14284.451171875
1712055041.4794798,94,-52116.4609375
1712055043.507515,95,-30572.8125
1712055045.530473,96,-27532.916015625
1712055047.5708747,97,-48803.3984375
1712055049.6087759,98,-18580.3984375
1712055051.6326342,99,-54672.2421875
1712055054.2980518,100,-23620.32421875
1712055056.3561578,101,-31497.560546875
1712055058.3796844,102,-37133.1015625
1712055060.4386628,103,-21082.94140625
1712055062.475915,104,-57307.5625
1712055064.4992125,105,-20253.154296875
1712055066.5218148,106,-31433.2890625
1712055068.5490918,107,-32757.974609375
1712055070.566675,108,-19380.23828125
1712055072.579522,109,-45285.82421875
1712055075.2395647,110,-16249.3447265625
1712055077.265057,111,-27537.572265625
1712055079.327995,112,-31707.861328125
1712055081.3468113,113,-9692.69921875
1712055083.4006062,114,-38092.47265625
1712055085.4298987,115,-18113.1328125
1712055087.4354575,116,-17901.607421875
1712055089.464224,117,-37272.34375
1712055091.5186887,118,-6919.09375
1712055093.5386922,119,-25597.6015625
1712055096.1904876,120,-29619.19140625
1712055098.2049096,121,-6052.1904296875
1712055100.234903,122,-21171.74609375
1712055102.26268,123,-22341.873046875
1712055104.2868252,124,-6048.51318359375
1712055106.3112566,125,-27027.125
1712055108.3229904,126,-16557.70703125
1712055110.3603847,127,-9199.478515625
1712055112.4245086,128,-27913.90625
1712055114.488442,129,-12439.1611328125
1712055117.1540785,130,-7728.0791015625
1712055119.174122,131,-24168.6484375
1712055121.2212212,132,-9772.302734375
1712055123.2680166,133,-6597.21826171875
1712055125.3743505,134,-18166.984375
1712055127.3960817,135,-9948.611328125
1712055129.439835,136,-5880.3681640625
1712055131.4413865,137,-13926.30078125
1712055133.4879816,138,-10520.55859375
1712055135.5159447,139,-3918.9482421875
1712055138.1985147,140,-11969.5517578125
1712055140.277921,141,-10584.767578125
1712055142.2948961,142,-306.3973388671875
1712055144.3343372,143,20.20427703857422
1712055146.3595493,144,10.051325798034668
1712055148.3818808,145,-3.9527194499969482
1712055150.4230652,146,-17.19422149658203
1712055152.4514573,147,-40.07501983642578
1712055154.4913452,148,-44.348114013671875
1712055156.5138898,149,-56.73281478881836
1712055159.1722596,150,-64.62237548828125
1712055161.2015007,151,-80.06231689453125
1712055163.2168417,152,-75.3802719116211
1712055165.2095706,153,-85.61216735839844
1712055167.2053378,154,-80.02932739257812
1712055169.2297926,155,-80.23361206054688
1712055171.235633,156,-53.432159423828125
1712055173.2669082,157,-14269.4609375
1712055175.281895,158,-8842.52734375
1712055177.3117278,159,-4031.6416015625
1712055179.9325924,160,-5995.7109375
1712055181.9729772,161,-10981.076171875
1712055183.9725227,162,-2751.85546875
1712055186.015908,163,-1657.9908447265625
1712055188.0329652,164,-4213.380859375
1712055190.0932944,165,-6405.9599609375
1712055192.1172023,166,-1618.0703125
1712055194.142509,167,-2643.046875
1712055196.1498756,168,-10409.2451171875
1712055198.1802325,169,-2442.620361328125
1712055200.8527973,170,-3484.1455078125
1712055202.8852146,171,-4902.994140625
1712055204.9374774,172,-7902.4921875
1712055206.9576783,173,-3051.71875
1712055208.9853125,174,-1679.5474853515625
1712055211.0059657,175,-2104.0888671875
1712055213.0361335,176,-6393.26611328125
1712055215.0354078,177,-2632.16796875
1712055217.0476227,178,-830.9392700195312
1712055219.0522294,179,-753.457275390625
1712055221.701392,180,-2136.8525390625
1712055223.7119398,181,-5422.232421875
1712055225.7203279,182,-1375.589599609375
1712055227.740801,183,-60.185543060302734
1712055229.797861,184,-264.2529296875
1712055231.810419,185,-189.47219848632812
1712055233.810673,186,-323.33428955078125
1712055235.8321161,187,-2405.4140625
1712055237.8454874,188,-2989.751220703125
1712055239.8547158,189,-5524.24072265625
1712055242.4928777,190,-3162.53271484375
1712055244.503203,191,-3068.10498046875
1712055246.4981053,192,-2469.8193359375
1712055248.4973793,193,-992.90283203125
1712055250.4965591,194,-69.05081939697266
1712055252.508257,195,548.4622192382812
1712055254.583245,196,1277.52783203125
1712055256.5986354,197,13688.998046875
1712055258.597488,198,1700.1348876953125
1712055260.6469538,199,861.7101440429688
1712055263.3035877,200,3110.833984375
1712055265.3424523,201,5548.1123046875
1712055267.4034824,202,865.430419921875
1712055269.4203193,203,136.28514099121094
1712055271.5126202,204,-1141.4853515625
1712055273.5403965,205,-1213.970703125
1712055275.5555534,206,-728.9605712890625
1712055277.56504,207,-776.01171875
1712055279.6012266,208,-801.4854736328125
1712055281.6055136,209,-802.989501953125
1712055284.23574,210,-715.5382690429688
1712055286.2571845,211,-788.9287109375
1712055288.2872891,212,-882.1571044921875
1712055290.3317683,213,-914.7517700195312
1712055292.3504658,214,-913.3536987304688
1712055294.386177,215,-647.16259765625
