Wall time,Step,Value
1712143135.5332503,0,-1247.4100341796875
1712143138.9721859,1,-1251.69189453125
1712143142.589694,2,-1065.6943359375
1712143146.0666826,3,-983.3349609375
1712143149.5813935,4,-918.15966796875
1712143153.0483587,5,-828.689453125
1712143156.5361147,6,-784.2021484375
1712143160.0131567,7,-675.2816162109375
1712143163.4813647,8,-653.5223388671875
1712143166.951434,9,-612.341064453125
1712143171.2991614,10,-641.68115234375
1712143174.8108976,11,-539.4781494140625
1712143178.3129053,12,-442.9508972167969
1712143181.7695127,13,-398.1065368652344
1712143185.2723851,14,-430.49951171875
1712143188.757371,15,-510.6903076171875
1712143192.2436633,16,-442.9367980957031
1712143195.7237806,17,-347.68511962890625
1712143199.2570193,18,-429.7298889160156
1712143202.7848916,19,-326.25762939453125
1712143207.0337737,20,-426.97564697265625
1712143210.577139,21,-323.44110107421875
1712143214.0645533,22,-396.2348937988281
1712143217.57675,23,-400.455810546875
1712143221.1184456,24,-327.3248291015625
1712143224.6303375,25,-340.1014404296875
1712143228.1063886,26,-375.68304443359375
1712143231.6077645,27,-232.63204956054688
1712143235.1106975,28,-306.12152099609375
1712143238.6604197,29,-313.6273193359375
1712143242.9645514,30,-269.48065185546875
1712143246.4726348,31,-337.3359680175781
1712143249.9459348,32,-284.39141845703125
1712143253.4545186,33,-302.5270690917969
1712143256.920698,34,-312.35418701171875
1712143260.3812695,35,-311.29473876953125
1712143263.9092963,36,-266.52044677734375
1712143267.3880844,37,-262.6240234375
1712143270.8690975,38,-270.52337646484375
1712143274.419691,39,-264.2281799316406
1712143278.6764855,40,-248.78326416015625
1712143282.1583207,41,-211.66644287109375
1712143285.6706195,42,-254.07675170898438
1712143289.1143498,43,-236.9748077392578
1712143292.6208336,44,-281.869384765625
1712143296.0670607,45,-232.35025024414062
1712143299.546114,46,-231.0461883544922
1712143303.0126963,47,-212.58303833007812
1712143306.5318115,48,-191.7347412109375
1712143309.9872775,49,-219.49118041992188
1712143314.2543197,50,-246.11734008789062
1712143317.7242858,51,-226.6481475830078
1712143321.2850509,52,-210.67442321777344
1712143324.7597532,53,-202.38241577148438
1712143328.245737,54,-179.67233276367188
1712143331.7191017,55,-183.33251953125
1712143335.192046,56,-201.2977294921875
1712143338.7063732,57,-221.20529174804688
1712143342.2195003,58,-280.069091796875
1712143345.7058918,59,-238.1748504638672
1712143349.9535306,60,-235.67190551757812
1712143353.5105364,61,-204.21871948242188
1712143357.0033426,62,-135.47503662109375
1712143360.4860897,63,-169.69528198242188
1712143363.9811969,64,-217.84408569335938
1712143367.4816425,65,-267.9114074707031
1712143370.937886,66,-188.61590576171875
1712143374.4002478,67,-123.5498046875
1712143377.8816075,68,-174.22413635253906
1712143381.3742137,69,-180.53207397460938
1712143385.5299041,70,-232.53976440429688
1712143388.9875782,71,-142.177978515625
1712143392.4410224,72,-158.19517517089844
1712143395.9090827,73,-125.26145935058594
1712143399.3605976,74,-90.66563415527344
1712143402.8120883,75,-64.43911743164062
1712143406.267658,76,-105.00697326660156
1712143409.7279785,77,-99.47157287597656
1712143413.2276263,78,-97.39398956298828
1712143416.6906905,79,-74.8697509765625
1712143420.7672236,80,-190.9140167236328
1712143424.2202387,81,-96.22052764892578
1712143427.663181,82,-17.674388885498047
1712143431.1281016,83,-38.789093017578125
1712143434.5955982,84,-94.73384094238281
1712143438.070958,85,-49.54161834716797
1712143441.5884392,86,-105.515625
1712143445.0388653,87,-51.36100769042969
1712143448.5004082,88,-95.47977447509766
1712143451.9636297,89,-414.4440612792969
1712143456.0414407,90,-65.7213134765625
1712143459.5518508,91,-24.177547454833984
1712143463.0637243,92,-7.150606155395508
1712143466.5309463,93,-62.05476379394531
1712143470.0133634,94,-53.273902893066406
1712143473.5030503,95,-9.513429641723633
1712143476.9673479,96,-48.03743362426758
1712143480.4596531,97,-34.79270935058594
1712143483.9385734,98,0.3739374577999115
1712143487.3997052,99,-38.7706298828125
1712143491.4795654,100,-40.87347412109375
1712143494.9841807,101,-20.910385131835938
1712143498.4393091,102,-24.309513092041016
1712143501.9262757,103,-45.20028305053711
1712143505.4195292,104,-176.50701904296875
1712143508.9635525,105,-16.064422607421875
1712143512.4607747,106,-36.75471496582031
1712143515.9519026,107,-21.055145263671875
1712143519.4004729,108,-27.508689880371094
1712143522.850734,109,-48.58457565307617
1712143526.8678071,110,-32.61321258544922
1712143530.341828,111,-37.32121276855469
1712143533.832864,112,-39.32809066772461
1712143537.3165715,113,-21.3438720703125
1712143540.8004615,114,-36.478031158447266
1712143544.2555773,115,-29.36219024658203
1712143547.6762905,116,-58.66141128540039
1712143551.180581,117,-43.78672409057617
1712143554.631272,118,-38.96239471435547
1712143558.0890539,119,-44.05230712890625
1712143562.22575,120,-56.51146697998047
1712143565.6733072,121,-21.54537582397461
1712143569.1226642,122,-38.07769012451172
1712143572.616303,123,-40.35810852050781
1712143576.1203794,124,-34.523433685302734
1712143579.6000068,125,-26.6890811920166
1712143583.0846329,126,-2.678140640258789
1712143586.5426626,127,-61.396053314208984
1712143589.9811022,128,-11.455131530761719
1712143593.431194,129,-8.337803840637207
1712143597.5045962,130,-0.9330502152442932
1712143602.8793132,131,-18.95314598083496
1712143606.3217943,132,-34.423194885253906
1712143609.769462,133,-21.1070556640625
1712143613.2307436,134,-18.298702239990234
1712143616.6556697,135,-3.5889251232147217
1712143620.1275108,136,-15.124662399291992
1712143623.6457074,137,-8.072872161865234
1712143627.0873334,138,-20.781375885009766
1712143630.551855,139,-28.840110778808594
1712143634.6260567,140,-28.075864791870117
1712143638.0970795,141,-30.176008224487305
1712143641.5722048,142,-36.93630599975586
1712143645.054251,143,-2.440890073776245
1712143648.5275693,144,-29.323020935058594
1712143652.0593262,145,-41.38232421875
1712143655.524298,146,-48.90359115600586
1712143658.9995022,147,-21.782062530517578
1712143662.4727476,148,-17.090028762817383
1712143665.9281216,149,-22.2094783782959
1712143669.9684255,150,-26.76565933227539
1712143673.4599264,151,-21.111858367919922
1712143676.9144607,152,-42.93321990966797
1712143680.3950918,153,-33.310264587402344
1712143683.8859036,154,-16.03812026977539
1712143687.3527648,155,12.948694229125977
1712143690.8375607,156,3.022298812866211
1712143694.3283942,157,-31.081512451171875
1712143697.8151765,158,0.26552069187164307
1712143701.2942564,159,-49.49560546875
1712143705.3534212,160,-30.120403289794922
1712143708.849529,161,-29.778541564941406
1712143712.328062,162,-145.3086395263672
1712143715.7969,163,-20.54576301574707
1712143719.241442,164,-2.629281759262085
1712143722.6938128,165,-33.00746154785156
1712143726.1900537,166,-19.123579025268555
1712143729.662983,167,-4.924063682556152
1712143733.1565783,168,-36.09687805175781
1712143736.722046,169,-25.374696731567383
1712143740.8272457,170,-16.911884307861328
1712143744.318251,171,-15.192741394042969
1712143747.7772694,172,-13.990913391113281
1712143751.2503605,173,-16.56003189086914
1712143754.7272453,174,-45.637001037597656
1712143758.185985,175,-56.94169616699219
1712143761.7138588,176,-48.646942138671875
1712143765.199321,177,-5.489672660827637
1712143768.6762078,178,-27.836978912353516
1712143772.1644764,179,-0.7385687232017517
1712143776.193608,180,-5.982102394104004
1712143779.687431,181,-9.800098419189453
1712143783.2140253,182,-15.536357879638672
1712143786.6994998,183,-41.4970817565918
1712143790.1512947,184,-27.62841033935547
1712143793.6387382,185,-9.070531845092773
1712143797.0735867,186,-14.897963523864746
1712143800.6259096,187,-7.801845550537109
1712143804.2030134,188,-4.796458721160889
1712143807.6700823,189,-37.56808090209961
1712143811.7346678,190,-18.498586654663086
1712143815.2106903,191,-24.902074813842773
1712143818.679668,192,-42.27388000488281
1712143822.1360056,193,-30.096271514892578
1712143825.6077914,194,2.893970251083374
1712143829.0835505,195,-3.814481258392334
1712143832.5868974,196,-12.380736351013184
1712143836.0313478,197,0.3445756435394287
1712143839.4691617,198,-26.227561950683594
1712143842.9266558,199,-2.2365524768829346
1712143846.981278,200,-17.905065536499023
1712143850.4189034,201,-24.901371002197266
1712143853.8552876,202,3.3210601806640625
1712143857.310774,203,-16.727787017822266
1712143860.7673135,204,-19.88972282409668
1712143864.2397661,205,-18.504722595214844
1712143867.7110255,206,4.5474324226379395
1712143871.2005124,207,-1.0725958347320557
1712143874.6691062,208,-12.774919509887695
1712143878.1251092,209,-33.745880126953125
1712143882.1538565,210,-14.4109468460083
1712143885.6085587,211,-19.064498901367188
1712143889.049014,212,-19.118263244628906
1712143892.5090406,213,-14.178276062011719
1712143895.9704397,214,-5.100505352020264
1712143899.4360642,215,-26.236948013305664
1712143902.897957,216,-12.208572387695312
1712143906.3444223,217,-9.863719940185547
1712143909.81179,218,-3.717292308807373
1712143913.2755275,219,7.629938125610352
1712143917.361011,220,-0.740131139755249
1712143920.8016865,221,-15.135846138000488
1712143924.2620695,222,-3.0706443786621094
1712143927.697002,223,-12.568849563598633
1712143931.1284375,224,-12.771122932434082
1712143934.5821142,225,-7.073539733886719
1712143938.052364,226,-12.985978126525879
1712143941.489981,227,-1.8689911365509033
1712143946.5054333,228,-9.572050094604492
1712143949.9996393,229,-28.109121322631836
1712143954.0588288,230,-47.64948654174805
1712143957.5136023,231,-6.5847978591918945
1712143960.963818,232,28.4719295501709
1712143964.4306061,233,-12.26924991607666
1712143967.9200156,234,-7.271105766296387
1712143971.3623273,235,3.2157535552978516
1712143974.82076,236,4.064827919006348
1712143980.4284413,237,6.637033939361572
1712143983.9410655,238,0.21129357814788818
1712143987.3804328,239,-14.889371871948242
1712143991.4033058,240,5.273707389831543
1712143994.8197837,241,-5.5235137939453125
1712143998.276395,242,-19.569202423095703
1712144001.7432811,243,-9.209624290466309
1712144005.2258308,244,-1.1343817710876465
1712144008.7031863,245,1.422048807144165
1712144012.2098234,246,-4.589831352233887
1712144015.7325215,247,8.623849868774414
1712144019.1834798,248,-3.3723206520080566
1712144022.6469772,249,-8.19216537475586
1712144026.7018049,250,-14.451383590698242
1712144030.146055,251,-18.18436050415039
1712144033.5868514,252,-3.4549055099487305
1712144037.0384245,253,3.5160536766052246
1712144040.4798586,254,7.105001926422119
1712144043.9755852,255,6.654458999633789
1712144047.4397078,256,-27.72469711303711
1712144050.906563,257,-15.028650283813477
1712144054.3800848,258,-26.065826416015625
1712144057.8399453,259,-23.111902236938477
1712144061.9146276,260,-19.18956756591797
1712144065.3874357,261,10.104031562805176
1712144068.8519032,262,-28.71561050415039
1712144072.2984965,263,10.390026092529297
1712144075.7515326,264,-30.1656551361084
1712144079.2094226,265,-29.956945419311523
