Step,Value
0,-36693.861328125
1,-29985.50078125
2,-19166.044921875
3,-14351.256640625
4,-11959.1734375
5,-9969.31015625
6,-8477.9615234375
7,-8203.80107421875
8,-6735.19189453125
9,-5993.42373046875
10,-5387.20078125
11,-5029.9150390625
12,-4948.97548828125
13,-3892.332958984375
14,-3818.015380859375
15,-3449.349072265625
16,-3039.484423828125
17,-2774.1638671875
18,-2675.576806640625
19,-2447.49736328125
20,-2037.895068359375
21,-2247.645166015625
22,-2023.4662109375
23,-1697.3080810546876
24,-1497.3345458984375
25,-1445.96943359375
26,-1321.159423828125
27,-1309.5697265625
28,-1214.4306884765624
29,-1057.8778930664062
30,-868.4448364257812
31,-766.4513305664062
32,-672.3395172119141
33,-658.4509841918946
34,-651.8824645996094
35,-469.3714294433594
36,-622.7353881835937
37,-376.0344482421875
38,-252.79429931640624
39,-525.9804550170899
40,-474.2287658691406
41,-569.8419616699218
42,-224.563134765625
43,-486.8703247070313
44,-255.0154266357422
45,54.62942352294922
46,-278.62153511047364
47,-207.19774684906005
48,-96.74261169433593
49,-166.00853290557862
50,-95.07530937194824
51,-294.48433074951174
52,-76.42278232574463
53,-384.4634952545166
54,-93.40342483520507
55,-198.2506088256836
56,-95.20034217834473
57,-211.2385452270508
58,-100.67858600616455
59,-258.5639404296875
60,-93.58174896240234
61,-290.50244598388673
62,-322.9104888916016
63,-230.77563095092773
64,-458.5720985412598
65,-374.01512866020204
66,-222.02289123535155
67,-350.63578605651855
68,-405.0865653991699
69,-144.43438949584962
70,-414.26541938781736
71,-535.1519783020019
72,-460.8295654296875
73,-408.1495986938477
74,-726.0560668945312
75,-755.0749572753906
76,-985.0179504394531
77,-916.4344665527344
78,-703.306494140625
79,-622.346142578125
80,-501.24410285949705
81,-369.4250270843506
82,-421.41371002197263
83,-437.8134765625
84,-489.6263988494873
85,-1236.8028198242187
86,-551.5817199707031
87,-472.3075607299805
88,-1213.5610961914062
89,-596.116732788086
90,-656.2681274414062
91,-703.4268035888672
92,-402.2364212036133
93,-92.56484222412107
94,-502.68044128417966
95,-543.7030969619751
96,-666.8257080078125
97,-980.4710205078125
98,-459.8781394958496
99,-538.6936332702637
100,-1067.6028991699218
101,-469.13438720703124
102,-463.4108062744141
103,-445.00383911132815
104,-525.5875915527344
105,-512.88515625
106,-728.4987365722657
107,-325.39914894104004
108,-561.0179504394531
109,-288.8515625
110,-445.6487976074219
111,-272.3587249755859
112,-639.6243515014648
113,-405.04209899902344
114,-413.5852813720703
115,-423.3378433227539
116,-359.7729591846466
117,-280.9281467437744
118,-83.21671447753906
119,-302.02418365478513
120,-222.66604919433593
121,-464.46848449707034
122,-106.69929504394531
123,-460.5198585510254
124,-225.47341613769532
125,-445.04539642333987
126,-148.40830322951078
127,-278.80258693695066
128,-358.4574705719948
129,-193.5292618751526
130,-72.36315908432007
131,-604.4861446380615
132,-308.9812071800232
133,-216.7949430525303
134,-252.47284304499627
135,-123.36393253803253
136,-410.5460313141346
137,-146.99269005656242
138,-197.31472525000572
139,-217.45168746113777
140,-380.19704977869986
141,-252.65348559617996
142,-447.3426622390747
143,-246.6136672973633
