Step,Value
0,-1972.71982421875
1,-17433.297265625
2,-32893.657421875
3,-47014.84296875
4,-60627.9515625
5,-71278.084375
6,-75859.1890625
7,-78148.928125
8,-79326.0265625
9,-80425.0546875
10,-80613.3328125
11,-81574.1375
12,-82822.0421875
13,-83498.14375
14,-83760.909375
15,-84534.9953125
16,-85317.834375
17,-85330.2984375
18,-85966.6171875
19,-86670.0203125
20,-87350.5078125
21,-88053.884375
22,-88700.95625
23,-89472.084375
24,-89755.4140625
25,-90918.06875
26,-90990.0078125
27,-92295.1828125
28,-93091.91875
29,-93747.3796875
30,-94561.9875
31,-94932.74375
32,-96127.1734375
33,-97099.834375
34,-98345.0375
35,-98312.5078125
36,-99539.7984375
37,-98153.5125
38,-99586.928125
39,-99191.33125
40,-100816.203125
41,-100404.2875
42,-101219.421875
43,-102064.96875
44,-101668.190625
45,-102709.953125
46,-102273.740625
47,-101981.4828125
48,-103861.315625
49,-101870.2875
50,-104053.2171875
51,-104151.7015625
52,-102988.44375
53,-103008.4890625
54,-103506.6359375
55,-99111.5515625
56,-103450.5046875
57,-101757.0453125
58,-100006.21875
59,-99615.584375
60,-95702.98125
61,-97785.490625
62,-91052.7953125
63,-93537.3953125
64,-93082.209375
65,-90766.334375
66,-88553.59375
67,-89276.6796875
68,-86769.85
69,-85143.21875
70,-85865.0875
71,-82828.2734375
72,-78102.9828125
73,-82337.259375
74,-72379.76796875
75,-76486.1875
76,-76550.346875
77,-70935.4984375
78,-70692.959375
79,-69150.5046875
80,-70863.2796875
81,-63380.81875
82,-64534.73125
83,-59147.57578125
84,-55437.18203125
85,-63620.778125
86,-51238.846875
87,-58017.77890625
88,-47256.334375
89,-47125.2109375
90,-48624.0578125
91,-45721.17890625
92,-52666.63515625
93,-42751.176171875
94,-48247.434375
95,-42129.3421875
96,-36018.868359375
97,-45985.45859375
98,-35648.997265625
99,-41341.5484375
100,-36071.7671875
101,-35399.175
102,-38152.609375
103,-29414.224609375
104,-41900.625390625
105,-30406.341796875
106,-30220.956640625
107,-34321.331640625
108,-24876.986328125
109,-37349.79140625
110,-24968.5212890625
111,-25790.137890625
112,-31389.750390625
113,-18591.941015625
114,-30627.633984375
115,-25045.876171875
116,-20270.7728515625
117,-27321.51484375
118,-17707.4666015625
119,-21815.45234375
120,-23129.117578125
121,-14514.2267578125
122,-18483.9861328125
123,-19424.9125
124,-14102.77607421875
125,-19183.91640625
126,-14639.50498046875
127,-14632.694140625
128,-17356.51796875
129,-13423.590625
130,-11017.1435546875
131,-15696.8046875
132,-10859.7818359375
133,-8820.68955078125
134,-12619.8080078125
135,-10372.3125
136,-9086.98408203125
137,-9388.307595825196
138,-6961.0298828125
139,-10627.320751953124
140,-12759.1140625
141,-6086.29248046875
142,-4652.001293945313
143,-9681.209858703613
144,-5037.288855934143
145,-5300.663053655624
146,-5295.121656799316
147,-6389.101655578614
148,-3263.7698928833006
149,-2506.9393058776855
150,-3727.8669342041017
151,-4724.748498535157
152,-5772.960331726074
153,-5418.2265350341795
154,-3719.3137756347655
155,-2507.767254638672
156,-2882.3413696289062
157,-5626.481875610351
158,-4285.957482910157
159,-3298.681494140625
160,-3488.6021362304687
161,-4518.404516601562
162,-2510.560925292969
163,-3136.7932861328127
164,-2833.2248046875
165,-3509.2470581054686
166,-2498.98193359375
167,-2554.740185546875
168,-3663.914404296875
169,-2482.94833984375
170,-2770.836328125
171,-2633.982568359375
172,-2791.2959228515624
173,-1836.5371704101562
174,-1906.9394897460938
175,-1817.53671875
176,-2269.2060485839843
177,-1192.40888671875
178,-763.1980621337891
179,-1282.2168273925781
180,-1262.4802154541017
181,-1673.3314388275146
182,-696.915306854248
183,-559.398237991333
184,-336.369357585907
185,-478.905659866333
186,-236.80705938339233
187,-583.5710844039917
188,-515.9660369873047
189,-866.2574228286743
190,-538.8957138061523
191,-553.5490182876587
192,-347.1409917831421
193,-196.06894721984864
194,-287.38118209838865
195,-147.02671508789064
196,238.6782371520996
197,1701.7535034179687
198,236.03026733398437
199,184.53805112838745
200,601.4083892822266
201,1157.091191673279
202,117.11629638671874
203,-184.72352981567383
204,-489.1329513549805
205,-541.7826995849609
206,-1656.246286010742
207,-626.5529594421387
208,-480.9355407714844
209,-319.8060775756836
210,-165.36580591201783
211,-204.2937858581543
212,-125.03869934082032
213,-345.26921911239623
214,-74.00674438476562
215,755.8199142456054
216,646.6754699707031
217,262.9238784790039
218,27.562579345703124
219,-13.514120483398438
220,13.460194730758658
