Step,Value
0,-7099.00322265625
1,-12341.491796875
2,-12224.746484375
3,-11230.60625
4,-10219.91484375
5,-8701.6859375
6,-7223.5953125
7,-6184.459375
8,-5283.778125
9,-4311.8609375
10,-3928.9
11,-3454.9875
12,-3051.7125
13,-2829.609375
14,-2569.40625
15,-2417.646875
16,-2112.0859375
17,-1991.7265625
18,-1797.9390625
19,-1741.3578125
20,-1624.8328125
21,-1430.3328125
22,-1391.046875
23,-1302.4015625
24,-1196.34375
25,-1119.7296875
26,-1087.3890625
27,-979.128125
28,-919.4640625
29,-905.128125
30,-833.9328125
31,-790.296875
32,-742.5703125
33,-704.9234375
34,-660.15625
35,-597.721875
36,-572.2859375
37,-536.540625
38,-524.9609375
39,-407.8984375
40,-450.075
41,-409.5546875
42,-366.96875
43,-389.5328125
44,-356.61875
45,-347.95625
46,-297.8453125
47,-295.3140625
48,-271.4609375
49,-249.6109375
50,-244.34375
51,-243.3796875
52,-230.6890625
53,-208.78125
54,-205.0828125
55,-153.0578125
56,-148.8640625
57,-135.109375
58,-136.971875
59,-114.753125
60,-90.3640625
61,-93.9875
62,-89.3734375
63,-29.9515625
64,-57.3203125
65,-75.3171875
66,-73.47890625
67,-88.0953125
68,-69.96875
69,-47.1953125
70,-36.7625
71,-59.846875
72,1.275
73,-15.85625
74,-104.8171875
75,17.6140625
76,11.44765625
77,-21.4640625
78,-8.17734375
79,-5.03515625
80,-20.290625
81,-37.13203125
82,-25.81171875
83,13.79296875
84,12.471875
85,-21.80390625
86,11.74140625
87,-110.934375
88,-85.647265625
89,-35.55546875
90,60.2609375
91,113.133203125
92,89.91796875
93,-13.353515625
94,-43.5921875
95,24.990234375
96,69.34140625
97,44.95546875
98,75.0859375
99,16.865625
100,-8.688671875
101,54.708984375
102,11.6828125
103,-52.7859375
104,-26.205859375
105,-23.362890625
106,16.448046875
107,84.96328125
108,79.2609375
109,138.93828125
110,2.8466796875
111,-0.86171875
112,53.66171875
113,24.84140625
114,-70.490234375
115,21.0935546875
116,-32.644921875
117,53.01015625
118,54.47626953125
119,34.025
120,17.005859375
121,22.65166015625
122,4.5822265625
123,1.3130859375
124,20.58466796875
125,16.9005859375
126,66.9955078125
127,-11.628125
128,73.1158203125
129,19.971875
130,-7.125
131,15.4767578125
132,11.658984375
133,16.294921875
134,39.23056640625
135,-2.9802734375
136,13.49775390625
137,7.4035400390625
138,57.36962890625
139,-35.8416015625
140,25.9173828125
141,-2.971533203125
142,24.698066711425778
143,7.2164161682128904
144,2.8508010864257813
145,15.768572330474854
146,5.387348175048828
147,10.816991424560547
148,-1.8309646606445313
149,-10.579190063476563
150,-1.9269515991210937
151,20.265054321289064
152,-34.53913116455078
153,12.636158752441407
154,15.52620849609375
155,4.194645690917969
156,-3.696033477783203
157,-3.9943359375
158,-1.518853759765625
159,-16.677716064453126
160,-35.2103271484375
161,-14.719201660156253
162,-22.1068359375
163,-22.101623535156254
164,-16.3032958984375
165,-13.767272949218746
166,-12.5216552734375
167,-17.19267578125
168,-4.19385986328125
169,-15.2453125
170,-14.66982421875
171,0.599658203125
172,7.7634765625
173,4.142962646484375
174,2.07362060546875
175,8.71666259765625
176,-0.606109619140625
177,2.50684814453125
178,3.2688323974609377
179,5.1168060302734375
180,0.9573410034179688
181,3.3583003997802736
182,-6.798373031616211
