Wall time,Step,Value
1716200817.851564,0,0.004260024055838585
1716200884.7398925,1,0.0015718061476945877
1716200951.2108932,2,0.0
1716201017.7101514,3,0.00014961995475459844
1716201084.4431522,4,0.3354521691799164
1716201151.2922902,5,0.44105225801467896
1716201218.602286,6,0.4921734929084778
1716201285.7121477,7,0.4643038809299469
1716201352.5984151,8,0.5327367782592773
1716201419.9755766,9,0.5752848386764526
1716201487.334033,10,0.5611526966094971
1716201554.5577893,11,0.6054275631904602
1716201622.3494544,12,0.6215620040893555
1716201690.2556648,13,0.6320402026176453
1716201757.8363886,14,0.6459994316101074
1716201825.713076,15,0.6608937382698059
1716201893.6988642,16,0.6281028389930725
1716201961.2099595,17,0.6491463780403137
1716202028.4998157,18,0.6574129462242126
1716202095.838714,19,0.6691592335700989
1716202164.2188532,20,0.6199909448623657
1716202234.9433455,21,0.6888075470924377
1716202304.1385818,22,0.7249879240989685
1716202372.0182068,23,0.7217296361923218
1716202439.614408,24,0.6384660601615906
1716202507.1053016,25,0.5946089625358582
1716202574.5695117,26,0.7149820923805237
1716202641.7738657,27,0.7616344690322876
1716202709.6714375,28,0.7868055701255798
1716202777.577499,29,0.7794150114059448
1716202845.1877713,30,0.7774025797843933
1716202912.4663286,31,0.781864583492279
1716202979.8582003,32,0.7856903076171875
1716203047.0496454,33,0.6456734538078308
1716203114.2312384,34,0.7086645364761353
1716203181.3151536,35,0.7556700110435486
1716203249.1728044,36,0.8008697032928467
1716203317.335423,37,0.7848307490348816
1716203384.7194273,38,0.7508161664009094
1716203452.3598897,39,0.7996220588684082
1716203519.608295,40,0.7989424467086792
1716203586.8093255,41,0.785163938999176
1716203654.1219819,42,0.8026397228240967
1716203721.5443676,43,0.816535472869873
1716203789.5759337,44,0.8030430674552917
1716203856.864106,45,0.8066374063491821
1716203924.361182,46,0.8008247017860413
1716203991.6452713,47,0.8086150288581848
1716204059.4218905,48,0.797785758972168
1716204126.7835276,49,0.8038468360900879
1716204194.2300076,50,0.8147936463356018
1716204261.5333583,51,0.7876713871955872
1716204328.870964,52,0.7927584052085876
1716204396.0665214,53,0.8088248372077942
1716204463.613298,54,0.803493320941925
1716204531.1649368,55,0.8170026540756226
1716204599.1915383,56,0.8049300312995911
1716204666.692227,57,0.8001614809036255
1716204734.2224245,58,0.8174614310264587
1716204801.868702,59,0.7933040857315063
1716204869.411668,60,0.803646445274353
1716204937.0104287,61,0.8070072531700134
1716205004.432919,62,0.8048368692398071
1716205071.9749148,63,0.8035314679145813
1716205139.4091349,64,0.8162766695022583
1716205207.0168543,65,0.8096132278442383
1716205274.4407864,66,0.7954668402671814
1716205342.0839329,67,0.8144081234931946
1716205409.5524595,68,0.786593496799469
1716205477.0238805,69,0.7854817509651184
1716205544.2792997,70,0.8047342896461487
1716205611.7248516,71,0.8219817876815796
1716205679.7727115,72,0.8096428513526917
1716205747.2328224,73,0.7978869080543518
1716205814.7274394,74,0.4989931285381317
1716205882.1524136,75,0.7694429159164429
1716205949.1909003,76,0.7863020300865173
1716206016.744489,77,0.8034578561782837
1716206084.33309,78,0.7949717044830322
1716206151.9062376,79,0.801344633102417
1716206219.2909014,80,0.8079963326454163
1716206286.8279757,81,0.8041769862174988
1716206354.1660306,82,0.8020056486129761
1716206421.6559806,83,0.8067297339439392
1716206489.2536097,84,0.8091483116149902
1716206556.8689713,85,0.8066662549972534
1716206624.374243,86,0.8164365291595459
1716206692.0244534,87,0.8092046976089478
1716206759.5534961,88,0.8100661635398865
1716206826.9773443,89,0.8066607713699341
1716206894.2996957,90,0.7957199811935425
1716206961.896187,91,0.8094459772109985
1716207029.398038,92,0.7987604141235352
1716207096.9630604,93,0.8075981140136719
1716207164.5668914,94,0.8180937170982361
1716207232.2197948,95,0.796849250793457
1716207299.7443323,96,0.8185357451438904
1716207367.2680292,97,0.8086057305335999
1716207434.698058,98,0.6117163896560669
1716207502.1384282,99,0.7611953616142273
