Step,Value
0,-11275.516015625
1,-9581.81796875
2,-7534.853125
3,-4811.1890625
4,-3384.18125
5,-2984.415625
6,-2163.81875
7,-1980.48125
8,-1624.1671875
9,-1373.89375
10,-1182.496875
11,-1078.3953125
12,-857.4015625
13,-833.7375
14,-659.375
15,-589.7375
16,-613.9421875
17,-491.5734375
18,-390.134375
19,-244.0359375
20,-246.5078125
21,-306.784375
22,-239.1296875
23,-269.521875
24,-92.0859375
25,-142.9625
26,-77.9421875
27,-14.634375
28,-142.49375
29,-7.4609375
30,-34.8296875
31,27.3234375
32,6.3796875
33,-37.2015625
34,12.5625
35,-63.68203125
36,-32.81953125
37,59.3296875
38,47.24296875
39,18.3828125
40,84.04609375
41,55.14453125
42,79.94453125
43,-73.8640625
44,130.212109375
45,-6.026953125
46,80.859375
47,22.322265625
48,66.817578125
49,12.753515625
50,28.451171875
51,111.5931640625
52,12.925
53,22.187890625
54,-54.0884765625
55,67.287890625
56,-18.721875
57,46.73359375
58,16.270945739746093
59,-10.439544677734375
60,-4.6607177734375
61,6.433186340332031
62,-1.5794921875
63,8.227218627929688
64,-10.034228515625
65,19.498779296875
66,26.26953125
67,-9.74414520263672
68,-7.485043334960937
69,-105.02587890625
70,-83.154150390625
71,-34.41484375
72,-45.0386962890625
73,221.622119140625
74,3.26357421875
75,-85.97286376953124
76,43.51047973632812
77,0.07876052856445312
78,-30.199337768554688
79,51.56135711669922
80,-24.429339599609374
81,-35.5043701171875
82,-131.56282958984374
83,223.02647399902344
84,44.5765983581543
85,-13.021853637695312
86,-65.65877304077148
87,57.63392944335938
88,2.3165679931640626
89,51.39870014190674
90,16.06017608642578
91,136.22888793945313
92,-26.164588165283202
93,27.14053773880005
94,609.2187637329101
95,32.664789867401126
96,-16.272967720031737
97,-45.39816589355469
98,-91.79197845458985
99,-56.811384963989255
100,-21.213875579833985
101,-0.643817138671875
102,2.934222412109375
103,-0.3774574279785156
104,-18.34299907684326
105,-17.22112455368042
106,118.95449123382568
107,101.45882873535156
108,-85.53442993164063
109,48.133931732177736
110,112.20520782470703
111,13.554957580566406
112,-56.39771957397461
113,-90.40149328708648
114,-132.03930912017822
115,94.6117974281311
116,-124.85345306396486
117,103.4393735408783
118,-95.60078430175781
119,-0.9214661359787015
120,42.79120321273804
121,-34.996026611328126
122,-19.24227294921875
123,-25.965986347198488
124,-22.30566053390503
125,-14.195465850830079
126,-44.08629322052002
127,-19.692074251174922
128,-22.365535044670104
129,-37.82817420959473
130,-308.59897966384887
131,85.88137063980102
132,12.78381118774414
133,-0.5970621109008789
134,0.7998138427734375
135,-23.20345458984375
136,103.07963256835937
137,-405.92779541015625
138,-324.1437622070313
139,-51.91463012695313
140,-49.581051635742185
141,7.79700927734375
142,-239.74043884277344
143,-108.61697082519531
144,8.82357177734375
145,-152.46241760253906
146,-102.43074417114258
147,56.472398948669436
148,14.90315809249878
149,-16.188822937011718
150,0.073919677734375
151,-10.278655815124512
152,-11.17610034942627
153,-34.914235305786136
154,-36.66906051635742
155,-32.319132232666014
156,12.723531723022461
157,-4.588808059692383
158,11.251861572265625
159,-17.103733825683594
160,-18.167473602294923
161,-29.3328369140625
162,13.201751708984375
163,-9.09530029296875
164,-23.279000854492185
165,-135.3813720703125
166,-154.10388946533203
167,-117.35677032470703
168,37.21889190673828
169,-19.994911193847656
170,-64.88772583007812
171,-60.73371276855469
172,-135.32319183349608
173,-126.84539108276367
174,-82.88672637939453
175,12.068791580200195
176,2.705029296875
177,-37.1165765762329
178,11.556985855102539
179,-31.061376905441286
180,-54.46793279647827
181,-36.96886577606201
182,-18.72383346557617
183,-28.303594970703124
184,-128.8625759124756
185,-25.370133209228516
186,-27.02710723876953
187,-71.66614074707032
188,-69.51176958084106
189,-72.32250328063965
190,-2.76133383885026
191,-9.448253345489501
192,-28.51039383560419
193,-42.1341370344162
194,-3.3331329226493835
195,-6.585769414901733
196,-9.192281806468964
197,-19.394027376174925
198,-11.177328157424927
199,47.80071725845337
200,111.64080860614777
201,6.115217399597168
202,50.026408433914185
203,-55.98915557861328
204,-17.631467247009276
205,3.0380372524261476
206,-52.115929985046385
207,-29.196093034744262
208,-34.03433218002319
209,-20.643469715118407
210,-55.105610036849974
211,-21.9315185546875
212,-73.88361988067626
213,-5.382342529296875
214,-41.41674365997314
215,-71.73110427856446
216,-71.53521051406861
217,-41.567873573303224
218,-52.16761693954468
219,-125.77414360046387
220,-34.01355276107788
221,-87.15824956893921
222,-41.929826211929324
223,-5.071461081504822
224,-6.119416046142578
225,-32.31995277404785
226,-16.738179481029512
227,-13.90931248664856
228,-10.589282512664795
229,3.372495985031128
230,-50.85253241062164
231,-8.640257179737091
232,18.186045192182064
233,28.83929392695427
234,-14.21573166847229
235,-0.06863012313842773
236,11.114510935544967
237,18.791042500734328
238,-100.10142451524734
239,7.59508056640625
240,-18.097498416900635
241,-55.05844612121582
242,7.177082538604736
243,-2.3015387058258057
244,5.6207122802734375
245,-146.34069147109986
246,-48.50186275243759
247,-89.24440715312957
248,-77.66000611633062
249,-89.3439998626709
250,-106.58092966079712
251,-37.72477216720581
252,-84.71152143478393
253,-75.22894039154053
254,-127.09200105667114
255,-94.88930778503418
256,-74.41979274749755
257,-56.34094753265381
258,-57.57304019927979
259,-76.11424083709717
260,-79.46463217139244
261,-101.33535880744458
262,-90.26154102124273
263,-48.02534858360887
264,-68.60135839506984
265,-88.79745075404644
266,-77.40683630071581
267,-61.723972890526056
268,-90.97312914989888
269,-65.15983902476728
270,-69.47320534661412
271,-55.68296183347702
272,-84.33716484308243
273,-78.8589065015316
274,-77.83927018642426
275,-87.83461074829101
276,82.5490894317627
277,-84.08391304016114
278,-75.755672955513
279,-80.29973437786103
280,-52.75635088682175
281,-52.90687979459763
282,-49.30823109149933
283,-30.0237060546875
284,-36.78452839851379
285,-48.6432601928711
286,-60.47232327461243
287,-58.323074012994766
288,-52.92378265857697
289,-69.20799503326415
290,-41.140766096115115
291,-40.339823722839355
292,-50.732479906082155
293,-47.60629463195801
294,4.285037994384766
295,-0.19298992156982422
296,-0.022176742553710955
297,-0.03946781158447271
298,-1.2044992446899416
299,1.2998682022094727
300,-0.13150672912597663
301,-3.457095909118652
302,-0.1650361061096191
303,-1.8351613998413085
304,-0.9580437660217285
305,-0.25701313018798827
306,-1.3042884826660157
307,-2.8742843627929693
308,-2.35219669342041
309,-0.8002468109130859
310,104.52398300170898
311,-66.79156169891357
312,-29.926859283447264
313,-22.995092964172365
314,-40.49785938262939
315,-43.238094902038576
316,-34.695749568939206
317,-29.691894095949827
318,-28.20108642578125
319,-47.8620587348938
320,-42.65730962753296
321,-37.87017526626587
322,-41.17318954467773
323,-29.89125289916992
324,-38.86301031112671
325,-43.307343292236325
326,-40.576480865478516
327,-45.732355785369876
328,-34.90935020446777
329,-49.170431232452394
330,-32.90967617034912
331,-33.9024759054184
332,-42.27703971862793
333,-63.924600315094
334,-48.84140853881836
335,-50.10531034469604
336,-49.044179582595824
337,-36.51416645050049
338,-39.59076919555664
339,-51.28134298324585
340,-52.862015342712404
341,-42.25735335350036
342,-45.640914821624754
343,-36.99050712585449
344,-41.33723602294922
345,-58.62149906158447
346,-60.19122610092163
347,-36.7881217956543
348,-43.24961576461792
349,-36.70123128890991
350,-55.31236724853515
351,-44.15794687271118
352,-42.016615104675296
353,-35.44780578613281
354,-59.68453989028931
355,-47.356150436401364
356,-52.17105503082276
357,-59.36412477493286
358,-57.37155055999756
359,-50.78512926101685
360,-61.207418060302736
361,-61.948180770874025
362,-32.712060356140135
363,-63.72236881256104
364,-71.87920913696288
365,-62.58294153213501
366,-33.18124475479126
367,-47.34619693756103
368,-47.93117990493774
369,-38.61758728027344
370,-35.20328712463379
371,-50.16185922622681
372,-32.47535591125488
373,-67.83452835083008
374,-38.60629234313965
375,-31.286115074157713
376,-42.22515573501587
377,-41.74354333877564
378,-36.564007949829104
379,-45.26119909286499
380,-43.958705043792726
381,-35.458235549926755
382,-39.90324649810791
383,-34.791268539428714
384,-40.24002227783203
385,-30.902087593078612
386,-41.44367160797119
387,-40.52702007293701
388,-54.264981269836426
389,-41.489508056640624
390,-31.617290210723876
391,-45.59543743133545
392,-40.055889415740964
393,-45.80516300201416
394,-50.246391677856444
395,-28.601610803604125
396,-37.75880584716797
397,-45.720265769958495
398,-36.28024520874023
399,-40.52554054260254
400,-32.90998802185059
401,-35.739936447143556
402,-42.416160869598386
403,-41.41808605194092
404,-27.16086769104004
405,-36.191810035705565
406,-33.54845247268677
407,-33.00428323745727
408,-35.166208839416505
409,-26.835436248779295
410,-22.191392421722412
411,-24.818390464782716
412,-27.879384803771973
413,-39.74861392974854
414,-29.884465217590332
415,-32.89263782501221
416,-40.08760576248169
417,-24.890933322906495
418,-37.121687507629396
419,-35.974392890930176
420,-33.49979543685913
421,-34.26839914321899
422,-34.49031372070313
423,-39.29065761566162
424,-29.74026288986206
425,-43.1636739730835
426,-34.79271173477173
427,-37.126101875305174
428,-29.231206321716307
429,-26.054558277130127
430,-34.87444801330567
431,-28.75226459503174
432,-29.158898544311523
433,-27.940244674682617
434,-30.572426128387452
435,-29.31834669113159
436,-22.267791271209717
437,-37.36592826843262
438,-38.01211795806885
439,-31.40566908121109
440,-31.09828910827637
441,-27.817404365539552
442,-23.993538475036623
443,-34.981291961669925
444,-26.423257255554198
445,-28.202558517456062
446,-30.94420337677002
447,-31.805493927001955
448,-27.135621643066408
449,-29.52845163345337
450,-20.577298212051392
451,-19.426906490325926
452,-30.381097984313964
453,-26.77866439819336
454,-25.212015533447264
455,-26.456893730163575
456,-23.683644104003907
457,-20.632867050170898
458,-29.043915271759033
459,-34.655155563354484
460,-30.42716464996338
461,-24.129734134674074
462,-19.47688992023468
463,-23.313054370880128
464,-15.69788637161255
465,-16.588875198364256
466,-20.812371826171876
467,-19.558954429626464
468,-18.46307134628296
469,-25.691819381713866
470,-23.836174154281615
