Step,Value
0,-7126.79658203125
1,-11522.098046875
2,-9758.8259765625
3,-6722.7501953125
4,-4515.62802734375
5,-2857.79716796875
6,-2048.253662109375
7,-1602.8191162109374
8,-1236.7784423828125
9,-1071.8626220703125
10,-875.1609497070312
11,-782.8871826171875
12,-677.3287719726562
13,-594.5066528320312
14,-577.1836181640625
15,-495.1670166015625
16,-469.30377807617185
17,-418.5546569824219
18,-361.0063171386719
19,-343.3156311035156
20,-304.04522094726565
21,-280.1973083496094
22,-279.9610107421875
23,-242.58262329101564
24,-241.4726135253906
25,-226.13770141601563
26,-189.66594848632812
27,-208.94739990234376
28,-179.54335021972656
29,-175.79796752929687
30,-149.76094970703124
31,-171.31424865722656
32,-150.1350860595703
33,-134.6352767944336
34,-136.58126983642578
35,-129.8370620727539
36,-120.2759292602539
37,-115.16972351074219
38,-115.09093780517578
39,-102.98772430419922
40,-94.0868927001953
41,-94.48993530273438
42,-91.23534698486328
43,-81.18756561279297
44,-82.12400360107422
45,-81.12338638305664
46,-74.0858871459961
47,-68.05792083740235
48,-64.07474288940429
49,-68.32595291137696
50,-64.30847930908203
51,-54.28501586914062
52,-55.15703353881836
53,-51.43733215332031
54,-54.86171875
55,-49.754510498046876
56,-52.058432006835936
57,-46.413787841796875
58,-45.033442687988284
59,-39.71060409545898
60,-45.26536331176758
61,-40.162873077392575
62,-39.99794921875
63,-35.654421997070315
64,-33.543203353881836
65,-32.306095123291016
66,-30.680242919921874
67,-29.25993232727051
68,-28.082126235961915
69,-31.05422172546387
70,-28.473980712890626
71,-28.42448196411133
72,-24.264575958251953
73,-26.857859420776368
74,-25.01720771789551
75,-23.399993896484375
76,-22.630044174194335
77,-22.119817352294923
78,-20.900209808349608
79,-19.28740348815918
80,-18.45253219604492
81,-20.577087020874025
82,-20.262454223632812
83,-19.99463920593262
84,-13.83673324584961
85,-16.482843780517577
86,-14.613468551635743
87,-12.57452220916748
88,-11.142276000976562
89,-16.442572784423827
90,-14.135059547424316
91,-10.731835174560548
92,-12.345753860473632
93,-12.316481971740723
94,-9.337476348876953
95,-11.088478279113769
96,-10.033123779296876
97,-8.531656074523926
98,-11.325303077697754
99,-7.746306610107422
100,-7.615471458435058
101,-8.958558368682862
102,-8.715078544616699
103,-8.784900093078614
104,-7.464701175689697
105,-7.3504283905029295
106,-7.380039501190185
107,-7.429965400695801
108,-5.1026934623718265
109,-6.939525032043457
110,-4.411212539672851
111,-5.98761568069458
112,-6.448249340057373
113,-5.180962944030762
114,-6.026309204101563
115,-4.240990352630615
116,-5.059972429275513
117,-3.9460936069488524
118,-5.2018272399902346
119,-3.8115020751953126
120,-5.788537979125977
121,-3.9659115791320803
122,-3.9175859928131103
123,-5.069851636886597
124,-4.399899101257324
125,-3.599555253982544
126,-4.829315233230591
127,-2.836851406097412
128,-3.0495747089385987
129,-2.596134614944458
130,-3.739345574378967
131,-1.6519586563110351
132,-4.029724740982056
133,-1.3737192153930664
134,-2.6976475954055785
135,-3.1686373472213747
136,-1.0338056325912475
137,-2.9178782224655153
138,-3.458070993423462
139,-2.707766222953796
140,-2.4292498350143434
141,-2.1611602783203123
142,-2.307735729217529
143,-2.215989589691162
144,-2.795932912826538
145,-2.0434157848358154
146,-0.6253374814987183
147,-1.0617087125778197
148,-2.289352369308472
149,-1.1888162851333615
150,-1.254904556274414
151,-1.2458447694778443
152,-1.8377933502197266
153,-1.1369635701179504
154,-1.6884045362472535
155,-0.3911410093307495
156,-1.776727318763733
157,-1.2900923848152162
158,-0.7500747680664063
159,-0.40804347991943357
160,-1.4736592531204225
161,-0.9471312999725342
162,-1.54987633228302
163,-1.827751064300537
164,-0.3538819491863251
165,0.18212299942970275
166,-0.8697480082511901
167,-0.509388518333435
168,-0.9821978569030761
169,0.5791842699050903
170,-1.0746751964092254
171,-0.6540187120437622
172,-0.3213007152080536
173,-0.6468056917190552
174,-1.345731008052826
175,1.1960765361785888
176,-0.755603291094303
177,0.3039573073387146
178,-0.4998598098754883
179,-0.766730111837387
180,-0.8463666081428528
181,0.3709786295890808
182,0.23614853024482726
183,-0.23425525426864624
184,0.36797534823417666
185,-0.49581125676631926
186,0.1388988584280014
187,-0.5191278517246246
188,1.188792109489441
189,1.049364346265793
190,-0.6964759230613708
191,-0.4747920706868173
192,-0.5015349626541138
193,-0.15462102890014648
194,0.7977832555770874
195,0.035950520634651185
196,0.38750243186950684
197,0.4158955603837967
198,2.0863625377416612
199,-0.7285680890083313
200,0.06127865910530088
201,-0.26159757375717163
202,0.18855438828468324
203,-0.06186846196651459
204,-0.5460572481155396
205,0.40866209864616393
206,0.5312040820717812
207,-1.3458958506584167
208,0.025826680660247757
209,-0.16729536913335324
210,1.0091415405273438
211,-0.6262565582990647
212,0.47532904148101807
213,0.14123924523592
214,1.1426144406199454
215,-0.2615568995475769
216,1.4400014758110047
217,0.23258761465549468
218,-0.3978945784270763
219,0.25336519479751585
220,0.6859234713017941
221,1.1112774968147279
222,-0.43104543089866637
223,0.2836139380931854
224,0.22123611569404603
225,0.3142624359577894
226,-0.17379652112722394
227,0.058910089731216406
228,-0.33298931121826164
229,-0.33713718168437473
230,0.12548659443855284
231,0.08166458681225777
232,0.5405348844826221
233,-0.10592752397060394
234,0.37584251910448074
235,0.6606467824429274
236,-0.11482786573469639
237,-0.43614848554134367
238,-0.2889444217085838
239,-0.29420928955078124
240,-0.16087119504809377
241,0.07303496003150942
242,-0.5313833832740784
243,0.5371188402175904
244,-0.7853476300835609
245,-4.144155335426331
246,1.7128969132900238
247,2.1435283437371258
248,4.681363821029664
249,0.35582391023635856
250,-1.0948444157838821
251,0.8732433438301086
252,-0.5920746505260467
253,-0.5987274765968322
254,-0.299352753162384
255,-0.038377484679222106
256,0.2029602646827698
257,-0.0869697391986847
258,0.008398576080799103
259,0.007074889540672291
260,-0.057133893668651556
261,-0.0712801493704319
262,0.7856178998947143
263,0.36372308135032655
264,0.6892559751868247
265,1.2559430435299874
266,-1.6857873260974885
267,-0.6938874818384646
268,-0.2138196423649788
269,-2.07336083650589
270,1.9643169427290559
271,-3.4659318566322326
272,1.0551531851291656
273,0.08668550848960876
274,0.23843917511403562
275,1.3333032965660094
276,1.6485574841499329
277,-4.609953510761261
278,-5.579826155304909
279,-7.003269815444947
280,-9.001005794107915
281,-7.997015875577927
282,-4.449908995628357
283,-12.706769308447837
284,-17.20168254375458
285,-21.833832547068596
286,-18.338345998525618
287,-22.619114571809767
288,-20.668316292762754
289,-30.381123292446137
290,-13.959568893909454
291,-17.871482944488527
292,-23.674362766742707
293,-7.33564895093441
294,-19.234471249580384
295,-11.782195761054755
296,-12.07921262383461
297,-8.27643142938614
298,-0.11078113317489628
299,-16.11120662689209
300,-3.5710747957229616
301,-23.36099714040756
302,-16.944742214679717
303,-3.5204057574272154
304,-26.834336218237876
305,-27.623306095600128
306,-25.77032180428505
307,-30.891588565707206
308,-39.90653542876244
309,-51.73546284437178
310,-59.070135498046874
311,-80.17730263471603
312,-38.585848045349124
313,-80.7354423224926
314,-41.47996531426907
315,-41.91889435797929
316,-40.365552031993865
317,-41.010198044776914
318,-73.27067751884461
319,-35.8145356118679
320,-51.167818516492844
321,-78.0028211593628
322,-75.28161809444427
323,-57.26833083629608
324,-58.11407525986433
325,-71.92621964085846
326,-61.595570945739745
327,-67.12369201183319
328,-69.03861547708512
329,-73.67102072685957
330,-65.65418657660483
331,-111.8190048724413
332,-87.34417431131006
333,-88.98144546151161
334,-239.35410651266574
335,-357.4884657382965
336,-240.33951961621642
337,-179.89399751126766
338,-238.57706926167012
339,-205.79990631639959
340,-136.80162980109452
341,-158.3231118053198
342,-45.290161597728726
343,-33.202022498846055
344,-39.553881546854974
345,-93.65938047170638
346,-62.435827386379245
347,-61.40393843352795
348,-102.69189361333846
349,-70.62411340475083
350,-97.64052611589432
351,-28.52792963385582
352,-47.05491466410458
353,-21.66984006240964
354,-68.30189618319272
355,-68.76227915585041
356,-99.60452459901572
357,-69.0303905710578
358,-63.7724265858531
359,-105.32985763996842
360,-169.07198387831448
361,-108.83720857352019
362,-118.25704286545515
363,-110.47576614022255
364,-86.84052037000656
365,-110.70674381256103
366,-121.8508466541767
367,-106.61713771820068
368,-119.6819633513689
369,-153.88833503574133
370,-75.95980241894722
371,-131.69657425880433
372,-78.05552745461463
373,-51.759429544210434
374,-81.07162660360336
375,-87.8945338487625
376,-51.84171472191811
377,-55.88102936148643
378,-76.75435521602631
379,-62.12068898677826
380,-63.694141674041745
381,-84.78698531389236
382,-99.16665837466716
383,-81.13074091672897
384,-64.83864837288857
385,-68.02344920039177
386,-31.643653774261473
387,-88.43183727264405
388,-105.67869668006897
389,-121.62236305475236
390,-129.15552632808686
391,-69.68895355463027
392,-147.8916346490383
393,-140.9239880025387
394,-108.85630570799113
395,-121.28876830935478
396,-115.97769981324673
397,-129.05915644317867
398,-138.8328898280859
399,-110.09317593574524
400,-89.44933136701583
401,-91.38527022600174
402,-71.993821310997
403,-122.32055193185806
404,-110.59535961151123
405,-142.5425231218338
406,-70.18314661979676
407,-106.58006625175476
408,-95.01241388320923
409,-119.1821792602539
410,-91.59957327842713
411,-118.1288154244423
412,-103.79942126274109
413,-99.58233451843262
414,-107.62850570678711
415,-117.4333396911621
416,-102.39187545776367
417,-109.39070892333984
418,-117.99645690917968
419,-105.22926788330078
420,-129.76909484863282
421,-130.5927474975586
422,-115.73576736450195
423,-138.96241302490233
424,-139.14645462036134
425,-129.74854660034177
426,-138.1641616821289
427,-160.0357925415039
428,-131.93503494262694
429,-90.13851261138916
430,-86.65888824462891
431,-104.79565887451172
432,-140.78457794189453
433,-133.62282180786133
434,-134.15261840820312
435,-125.80594444274902
436,-130.5677062988281
437,-143.15329208374024
438,-99.57473678588867
439,-127.32095336914062
440,-127.89858798980713
441,-107.31758766174316
442,-120.71427383422852
443,-85.57046127319336
444,-120.17152099609375
445,-85.97786388397216
446,-101.75494632720947
447,-123.12396202087402
448,-114.10856399536132
449,-111.7630126953125
450,-105.27544612884522
451,-88.2014139175415
452,-104.63717079162598
453,-56.14752564430237
454,-111.15104217529297
455,-37.89610404968262
456,-91.18846340179444
457,-83.19815638065339
458,-91.95595378875733
459,-72.1772123336792
460,-117.51861228942872
461,-85.92334060668945
462,-138.315362739563
463,-134.18825740814208
464,-104.6709321975708
465,-95.10632133483887
466,-132.91501541137694
467,-119.18753471374512
468,-125.59316329956054
469,-135.8417697906494
470,-92.17068614959717
471,-138.19586052894593
472,-156.4653787612915
473,-113.23000128269196
474,-121.28527746200561
475,-107.79557762145996
476,-82.13483581542968
477,-130.53854084014893
478,-132.3209312438965
479,-87.94076271057129
480,-72.50509300231934
481,-103.36204071044922
482,-76.71945457458496
483,-76.24312591552734
484,-57.92897338867188
485,-115.17384490966796
486,-126.62323226928712
487,-145.37446060180662
488,-97.5557487487793
489,-93.80432052612305
490,-118.04042892456054
491,-124.36163787841797
492,-109.89308471679688
493,-125.24792556762695
494,-124.4904067993164
495,-110.4217300415039
496,-110.61690673828124
497,-102.46246337890625
498,-105.50335540771485
499,-121.34878387451172
500,-114.15674743652343
501,-120.4707649230957
502,-107.18183059692383
503,-122.76309432983399
504,-100.0939224243164
505,-109.44691009521485
506,-112.39678344726562
507,-99.74421081542968
508,-107.37732467651367
509,-83.28929595947265
510,-88.19499359130859
511,-98.19278335571288
512,-60.99702606201172
513,-93.71535263061523
514,-95.39004096984863
515,-80.45858306884766
516,-64.06668205261231
517,-101.26881790161133
518,-92.79103889465333
519,-103.15974845886231
520,-76.40647087097167
521,-93.78663291931153
522,-76.43751411437988
523,-96.31461639404297
524,-61.720034790039065
525,-45.559413528442384
526,-91.7575439453125
527,-85.87773666381835
528,-87.43106708526611
529,-100.54663906097412
530,-62.363053703308104
531,-99.35376625061035
532,-80.48987941741943
533,-74.96308898925781
534,-73.196923828125
535,-79.96147384643555
536,-115.82553062438964
537,-54.66298122406006
538,-95.37135950922966
539,-90.07789211273193
540,-120.05042867660522
541,-90.29892635345459
542,-90.17735452651978
543,-81.61247663497925
544,-76.96698093414307
545,-76.39765501022339
546,-68.69614124298096
547,-83.74130563735962
548,-85.29588565826415
549,-91.59889812469483
550,-98.86424531936646
551,-84.28596963882447
552,-91.13318786621093
553,-69.66738023757935
554,-87.52203197479248
555,-99.09261293411255
556,-75.64803171157837
557,-52.68275384902954
558,-90.66247997283935
559,-85.53943920135498
560,-80.10491943359375
561,-80.20051975250244
562,-100.91219034194947
563,-92.60818176269531
564,-102.25038347244264
565,-60.97710475921631
566,-81.6304030418396
567,-76.58192286491393
568,-88.00310115814209
569,-96.42798862457275
570,-81.31376228332519
571,-74.09937496185303
572,-100.16833810806274
573,-86.44767112731934
574,-79.3089054107666
575,-61.16226816177368
576,-102.67215967178345
577,-79.03657245635986
578,-82.36087837219239
579,-40.761558818817136
580,-94.3982473373413
581,-79.3405975341797
582,-78.0000566482544
583,-81.6569149017334
584,-85.44455070495606
585,-74.48622579574585
586,-80.90055723190308
587,-85.08336745500564
588,-69.2741669267416
589,-45.1425745934248
590,-59.18982905894518
591,-66.3716698333621
592,-61.64596697539091
593,-55.61063188314438
594,-69.70482289195061
595,-40.067355540394786
596,-70.75682228207589
597,-67.32507754564286
598,-76.73642206192017
599,-70.34443254470825
600,-79.6716444015503
601,-91.17273540496826
602,-76.71956253051758
603,-78.19692115783691
604,-82.98861694335938
605,-72.49945421218872
606,-70.47401809692383
607,-63.66938858032226
608,-73.73321638107299
609,-76.96956253051758
610,-76.50081527680159
611,-79.6529194638133
612,-74.45342300385236
613,-59.39888580292463
614,-72.91854370087385
615,-74.86784484833478
616,-91.69884689301253
617,-79.03517654389142
618,-71.14370620697737
619,-41.41922004669905
620,-87.15471923798323
621,-65.67568252533674
622,-91.9716694638133
623,-80.43250091522933
624,-56.01336334198713
625,-81.41028106659651
626,-78.6037480160594
627,-75.14089553803205
628,-59.393898849189284
629,-82.65546997040511
630,-70.49585845917463
631,-81.70964553803205
632,-77.94815948456525
633,-83.14900100678206
634,-80.51519134491681
635,-67.12940109223128
636,-76.77882965058089
637,-76.57801149338484
638,-94.28759429901838
639,-73.23518875092267
640,-68.2011845394969
641,-87.41913650482893
642,-93.347756652534
643,-69.72190292328597
644,-71.3550455853343
645,-50.470378474891184
646,-68.09423606842756
647,-94.09758193939925
648,-77.70535552948714
649,-60.46433151215315
650,-84.13791320770979
651,-79.39585845917463
652,-66.95898883789778
653,-61.393229846656325
654,-65.12740753144026
655,-84.04794586151839
656,-71.70336196869613
657,-74.54024475067854
658,-87.39210327118636
659,-77.35732162445784
660,-75.520518951118
661,-84.12260101288557
662,-80.82513626068831
663,-83.02442748993636
664,-81.06547058075667
665,-77.51196372956038
666,-65.6060112759471
667,-87.05537841767072
668,-83.44280746430158
669,-80.77107589691877
670,-88.51729400604964
671,-82.23441055268049
672,-82.65293472260237
673,-93.02471282929181
674,-88.3829960629344
675,-71.17230422943831
676,-66.21309497803449
677,-80.4205090329051
678,-68.45928509235382
679,-76.68681991696357
680,-86.52271114587784
681,-60.33868045806885
682,-68.21466007232667
