Step,Value
761,-578.0007995605469
762,-114.60555877685547
763,-594.9033416748047
764,-193.27930297851563
765,-340.5580581665039
766,-252.35577850341798
767,-569.2062362670898
768,-1045.8505249023438
769,-428.9701751708984
770,-634.1576005935669
771,-183.3050895690918
772,-487.476904296875
773,-318.18156280517576
774,-291.2072723388672
775,-403.84989776611326
776,-320.7409469604492
777,-398.3245307922363
778,-229.9964241027832
779,-303.6783386230469
780,-235.21432800292968
781,-251.8418441772461
782,-853.8209175109863
783,-264.96912078857423
784,-556.6851623535156
785,-580.4318832397461
786,-344.8813842773437
787,-672.2800140380859
788,-498.79007415771486
789,-366.8511993408203
790,-1052.5354782104491
791,-273.01719360351564
792,-365.84429931640625
793,-542.0433297157288
794,-384.14819183349607
795,-737.8090421676636
796,-682.442739868164
797,-396.0832057952881
798,-804.9761428833008
799,-319.14452209472654
800,-327.29620666503905
801,-449.7847412109375
802,-205.31111755371094
803,-890.9559020996094
804,-448.94573364257815
805,-399.9429473876953
806,-183.57251434326173
807,-129.74771118164062
808,-585.6556121826172
809,-723.5176094055175
810,-546.579817199707
811,-699.4278839111328
812,-604.7749282836915
813,-483.06285705566404
814,-211.86398620605468
815,-591.5694427490234
816,-348.01781311035154
817,-320.8286407470703
818,-261.8547441482544
819,-370.1109191894531
820,-169.610648727417
821,-484.4612518310547
822,-1487.219058227539
823,-529.918849182129
824,-400.6502437591553
825,-257.31568908691406
826,-170.28466606140137
827,-724.4424438476562
828,-523.8403411865235
829,-645.096435546875
830,-236.33936157226563
831,-184.71280517578126
832,-364.55158081054685
833,-429.4281799316406
834,-399.66966857910154
835,-385.42501373291014
836,-381.2779937744141
837,-620.5678802490235
838,-494.7359558105469
839,-354.50894317626955
840,-569.2483261108398
841,-473.479931640625
842,-610.8946182250977
843,-504.3511627197266
844,-458.4352493286133
845,-511.4766387939453
846,-429.73580169677734
847,-561.9899627685546
848,-365.6298553466797
849,-279.8785064697266
850,-305.6794618606567
851,-505.1845199584961
852,-199.04230880737305
853,-293.1201934814453
854,-297.36346435546875
855,-393.399430847168
856,-597.4597808837891
857,-233.36656351089476
858,-182.22257843017582
859,-940.7689392089844
860,-434.54895915985105
861,-380.7497589111328
862,-155.69506225585937
863,-698.3647544860839
864,-851.5078277587891
865,-638.1029800415039
866,-466.90152130126955
867,-499.9834579467773
868,-388.9323188781738
869,-853.1653228759766
870,-256.87989654541013
871,-638.1059326171875
872,-316.14489898681643
873,-411.97907104492185
874,-425.23438720703126
875,-567.2407440185547
876,-523.7715698242188
877,-384.3912860870361
878,-111.74331932067871
879,-480.48678131103514
880,-499.7687744140625
881,-230.10653076171874
882,-143.55096435546875
883,-217.78319244384767
884,-117.35342788696289
885,-683.7648345947266
886,-199.7415481567383
887,-757.2117126464843
888,-477.8712589263916
889,-449.7268463134766
890,-192.36444549560548
891,-417.18500061035155
892,-225.50439987182617
893,-180.6221160888672
894,-517.2372497558594
895,-54.009298706054686
896,-537.3850799560547
897,-685.57607421875
898,-181.4440933227539
899,-267.4962097167969
900,-782.8320922851562
901,-335.58461303710936
902,-613.3976989746094
903,-1027.1952743530273
904,-464.5821105957031
905,-408.5246700286865
906,-1151.7743309020996
907,-350.94951171875
908,-423.0673355102539
909,-301.17713928222656
910,-804.6650146484375
911,-364.70567474365237
912,-236.13356323242186
913,-397.38322792053225
914,-416.8941650390625
915,-488.196516418457
916,-572.5779830932618
917,-618.4737579345704
918,-625.4768676757812
919,-662.7532836914063
920,-352.52332458496096
921,-653.8707275390625
922,-204.77793731689454
923,-950.6119049072265
924,-536.3862562179565
925,-355.56854248046875
926,-299.6871063232422
927,-215.4704277038574
928,-515.4605407714844
929,-470.32374877929686
930,-510.6418853759766
931,-619.0920288085938
932,-747.6451690673828
933,-293.60966796875
934,-499.24806823730466
935,-58.37249069213867
936,-158.15502452850345
937,-255.9445068359375
938,-611.2495819091797
939,-380.8958908081055
940,-903.3817596435547
941,-529.4822830200195
942,-355.46240081787107
943,-291.0681518554687
944,-337.6488235473633
945,-288.14622650146487
946,-339.2918106079102
947,-542.8702972412109
948,-853.9413787841797
949,-278.0717468261719
950,-328.0268540382385
951,-718.5874084472656
952,-527.9414245605469
953,-864.8307571411133
954,-236.1384750366211
955,-694.3374145507812
956,-411.1585998535156
957,-584.8392333984375
958,-218.6327392578125
959,-344.055322265625
960,-450.209765625
961,-420.6866394042969
962,-430.58131103515626
963,-280.9218246459961
964,-374.02772216796876
965,-427.97392120361326
966,-836.8185577392578
967,-680.3265991210938
968,-583.6692596435547
969,-566.8953979492187
970,-277.6598785400391
971,-192.86424255371094
972,-156.6694763183594
973,-420.2307922363281
974,-561.0453834533691
975,-424.58326721191406
976,-478.5786849975586
977,-317.22765350341797
978,-589.1965850830078
979,-363.38922119140625
980,-355.02601318359376
981,-158.27071228027344
982,-535.8489013671875
983,-451.23488426208496
984,-509.4662109375
985,-737.6081588745117
986,-406.5644226074219
987,-255.44818115234375
988,-121.97193145751953
989,-636.6149543762207
990,-371.51900482177734
991,-281.33616333007814
992,-482.0947036743164
993,-536.1274482727051
994,-1114.9033943176269
995,-272.79422187805176
996,-268.8125537872314
997,-293.1350914001465
998,-231.89568176269532
999,-604.6141387939454
