Wall time,Step,Value
1713959389.3292224,0,1.2872287034988403
1713959448.992571,1,1.2119166851043701
1713959504.6719997,2,1.159961462020874
1713959558.1945298,3,1.1223559379577637
1713959610.5517068,4,1.0926289558410645
1713959664.2714436,5,1.058404564857483
1713959717.0045295,6,1.0169697999954224
1713959769.6986861,7,0.9847522377967834
1713959822.7209039,8,0.9544162154197693
1713959876.2152545,9,0.922447681427002
1713959928.615595,10,0.8865013718605042
1713959982.031413,11,0.8459040522575378
1713960035.3518853,12,0.8025098443031311
1713960089.819425,13,0.7442336082458496
1713960141.734915,14,0.6772557497024536
1713960194.6639667,15,0.6075316667556763
1713960246.5817819,16,0.5452277660369873
1713960298.5003314,17,0.4627109467983246
1713960351.6293674,18,0.3969518840312958
1713960406.4228346,19,0.33079084753990173
1713960458.948947,20,0.27872535586357117
1713960513.386171,21,0.23621991276741028
1713960565.605823,22,0.20390459895133972
1713960618.6038187,23,0.17346902191638947
1713960671.6455393,24,0.14715604484081268
1713960724.6540604,25,0.13317100703716278
1713960776.8128712,26,0.11890559643507004
1713960829.4267309,27,0.10784367471933365
1713960882.7928014,28,0.09562266618013382
1713960935.3143454,29,0.0964728444814682
1713960987.4394531,30,0.08672995865345001
1713961040.0022836,31,0.07601670920848846
1713961091.6566942,32,0.06670945137739182
1713961143.5270858,33,0.06177157163619995
1713961195.427759,34,0.05613279342651367
1713961249.2317283,35,0.052079204469919205
1713961301.710585,36,0.04798489809036255
1713961355.4496446,37,0.04532714560627937
1713961407.856999,38,0.04347677901387215
1713961460.1202545,39,0.04104695841670036
1713961513.5166125,40,0.040513623505830765
1713961565.468806,41,0.03943620249629021
1713961617.3460588,42,0.03621169924736023
1713961670.288345,43,0.03487728536128998
1713961722.9054377,44,0.03292921930551529
1713961775.5304234,45,0.031479086726903915
1713961827.8580382,46,0.030147889629006386
1713961880.7812734,47,0.028622712939977646
1713961933.182517,48,0.02729213796555996
1713961985.2686012,49,0.029042167589068413
1713962037.4392807,50,0.09831871837377548
1713962090.0296829,51,0.04461110010743141
1713962143.0175076,52,0.029977260157465935
1713962195.769853,53,0.024734944105148315
1713962248.606337,54,0.02203962951898575
1713962300.4663663,55,0.02074056677520275
1713962352.6587768,56,0.019515885040163994
1713962404.7268643,57,0.01889554038643837
1713962456.9972212,58,0.018041487783193588
1713962510.5602827,59,0.01800443045794964
1713962563.8851392,60,0.01740305870771408
1713962617.4404256,61,0.01719800941646099
1713962670.4395432,62,0.01767370104789734
1713962722.2672753,63,0.016884755343198776
1713962774.0094013,64,0.01686870865523815
1713962826.2158613,65,0.016503216698765755
1713962879.046942,66,0.016550494357943535
1713962933.383262,67,0.01605203002691269
1713962987.9029944,68,0.015978951007127762
1713963040.2926395,69,0.015971262007951736
1713963092.2284322,70,0.016461091116070747
1713963144.400389,71,0.015344708226621151
1713963196.3793197,72,0.016267921775579453
1713963249.369543,73,0.018305756151676178
1713963302.2913613,74,0.01621730998158455
1713963354.7293804,75,0.015439126640558243
1713963407.2553585,76,0.014686579816043377
1713963460.3870828,77,0.014590107835829258
1713963512.5185764,78,0.015370088629424572
1713963564.5040636,79,0.014105850830674171
1713963616.4812548,80,0.013833676464855671
1713963669.1346083,81,0.013861102052032948
1713963722.2051575,82,0.012780330143868923
1713963776.040839,83,0.013056354597210884
1713963829.7872815,84,0.012377839535474777
1713963883.2415702,85,0.012854750268161297
1713963936.0074472,86,0.012375538237392902
1713963987.780364,87,0.0124699417501688
1713964039.733793,88,0.012550919316709042
1713964092.13069,89,0.013408979400992393
1713964145.1218758,90,0.013244775123894215
1713964198.1187818,91,0.01360201183706522
1713964251.3613517,92,0.012871822342276573
1713964304.060231,93,0.012312643229961395
1713964356.5353622,94,0.011753752827644348
1713964408.7772603,95,0.01120228972285986
1713964460.658036,96,0.011129509657621384
1713964512.6239557,97,0.010950377210974693
1713964564.9994874,98,0.010838405229151249
1713964617.9790251,99,0.010918872430920601
