Wall time,Step,Value
1713959402.6770487,0,0.19576875865459442
1713959460.8179846,1,0.2667604386806488
1713959514.8241072,2,0.3456084430217743
1713959569.0691175,3,0.19258327782154083
1713959621.8697376,4,0.4149073660373688
1713959675.7422426,5,0.2923499047756195
1713959727.4464107,6,0.4906950891017914
1713959780.4812694,7,0.5239529013633728
1713959833.3908744,8,0.567445695400238
1713959886.8934095,9,0.5674900412559509
1713959940.1892297,10,0.5651708245277405
1713959993.2034032,11,0.4964187443256378
1713960046.7579868,12,0.579615592956543
1713960100.43871,13,0.5667179822921753
1713960152.3467212,14,0.5978217720985413
1713960205.3698711,15,0.5443053245544434
1713960257.3205483,16,0.5854790210723877
1713960309.0203586,17,0.6352728605270386
1713960363.2425754,18,0.6366772055625916
1713960417.0107455,19,0.6377848982810974
1713960470.326855,20,0.6729201078414917
1713960523.9745119,21,0.6638666391372681
1713960576.2873845,22,0.6813986897468567
1713960629.2752943,23,0.6869150996208191
1713960682.3284009,24,0.690773606300354
1713960735.4408894,25,0.6794881224632263
1713960787.4993486,26,0.6699593663215637
1713960840.8018856,27,0.6537832617759705
1713960893.3811686,28,0.6610419750213623
1713960945.7229729,29,0.5834630727767944
1713960998.5543225,30,0.6878092885017395
1713961050.4118109,31,0.679546594619751
1713961102.2981286,32,0.6834365725517273
1713961154.0443063,33,0.6960485577583313
1713961206.1235604,34,0.7086383700370789
1713961259.9276972,35,0.7029275298118591
1713961312.4256825,36,0.7095426917076111
1713961366.1121964,37,0.7024316191673279
1713961418.8574991,38,0.706059992313385
1713961471.1350925,39,0.7195665836334229
1713961524.2712646,40,0.6799030900001526
1713961576.0275538,41,0.7067087888717651
1713961628.415909,42,0.7064849734306335
1713961681.0479672,43,0.71462482213974
1713961733.464435,44,0.6992330551147461
1713961786.1835465,45,0.6926711201667786
1713961838.94787,46,0.7058829665184021
1713961891.8248236,47,0.7154049277305603
1713961943.9176607,48,0.6928714513778687
1713961996.1265144,49,0.6609362959861755
1713962048.1781363,50,0.6354652643203735
1713962100.8850439,51,0.7010856866836548
1713962153.810477,52,0.7034233212471008
1713962206.7876303,53,0.7183166742324829
1713962259.2817724,54,0.7124570608139038
1713962311.3607457,55,0.7075396776199341
1713962363.4676557,56,0.7044317126274109
1713962415.4283721,57,0.7160564064979553
1713962467.9341562,58,0.715840756893158
1713962521.3813748,59,0.7219443917274475
1713962575.338763,60,0.702625036239624
1713962628.9493852,61,0.7195146679878235
1713962681.0197659,62,0.7019734978675842
1713962732.7140052,63,0.6908565759658813
1713962784.8192396,64,0.696685791015625
1713962837.1120594,65,0.6966980695724487
1713962890.7715347,66,0.6986737251281738
1713962945.5344715,67,0.6941056847572327
1713962998.6801631,68,0.701919674873352
1713963050.8045433,69,0.6864944100379944
1713963103.0976198,70,0.6878954768180847
1713963154.9941444,71,0.7086985111236572
1713963207.3711936,72,0.7043547630310059
1713963260.2603085,73,0.6854806542396545
1713963312.877409,74,0.6968245506286621
1713963365.2915325,75,0.702021062374115
1713963418.91822,76,0.7046210765838623
1713963471.1750505,77,0.7110031843185425
1713963523.2084641,78,0.7091467976570129
1713963575.2039828,79,0.7126963138580322
1713963627.4362438,80,0.7004125118255615
1713963680.1559236,81,0.7118943929672241
1713963734.0319822,82,0.7024542689323425
1713963787.3768861,83,0.6926374435424805
1713963841.3258123,84,0.6934102773666382
1713963894.6403403,85,0.7028411626815796
1713963946.532789,86,0.6943102478981018
1713963998.400827,87,0.6997747421264648
1713964050.658419,88,0.7061388492584229
1713964102.9742403,89,0.7003535032272339
1713964156.2180169,90,0.6863749623298645
1713964209.3404965,91,0.6942448616027832
1713964261.9703064,92,0.6834341883659363
1713964315.0764143,93,0.6788697838783264
1713964367.581546,94,0.6971617341041565
1713964419.300529,95,0.7055634260177612
1713964471.3727682,96,0.7139590978622437
1713964523.2677433,97,0.7045272588729858
1713964576.1707327,98,0.7051023244857788
1713964628.5148952,99,0.6788088083267212
