Wall time,Step,Value
1714038982.8678331,0,0.035820212215185165
1714039017.122018,1,0.27397632598876953
1714039051.5154946,2,0.33097296953201294
1714039084.4026535,3,0.42734286189079285
1714039116.4049757,4,0.4886433482170105
1714039148.6162887,5,0.45789551734924316
1714039180.6890209,6,0.49416211247444153
1714039212.8903465,7,0.5490520596504211
1714039245.2121549,8,0.534157395362854
1714039277.1319566,9,0.5744900703430176
1714039309.166368,10,0.5575964450836182
1714039341.1744926,11,0.5444566607475281
1714039372.8623924,12,0.5927265882492065
1714039404.7979403,13,0.5988699197769165
1714039436.9886096,14,0.5509982109069824
1714039468.552934,15,0.5749896764755249
1714039500.089933,16,0.6109738945960999
1714039531.8482687,17,0.6465039849281311
1714039563.7325191,18,0.6367797255516052
1714039595.4094462,19,0.581680178642273
1714039627.193018,20,0.6436534523963928
1714039658.8169081,21,0.6927860975265503
1714039691.0353467,22,0.7331256866455078
1714039723.0840409,23,0.7235201597213745
1714039754.8019192,24,0.718683660030365
1714039786.295766,25,0.7173359990119934
1714039818.0598483,26,0.7336320281028748
1714039849.8130758,27,0.7467664480209351
1714039881.6995533,28,0.7472152709960938
1714039913.3550074,29,0.7541707754135132
1714039945.4744494,30,0.7339323163032532
1714039977.3171973,31,0.7621297836303711
1714040009.3324077,32,0.7637096047401428
1714040041.0253472,33,0.726076602935791
1714040072.8917415,34,0.7673370242118835
1714040105.1670454,35,0.7654647827148438
1714040136.9699736,36,0.761566162109375
1714040168.572202,37,0.7654674053192139
1714040200.2348242,38,0.7474130392074585
1714040231.8187888,39,0.7615872025489807
1714040263.7144136,40,0.7665337324142456
1714040295.5079336,41,0.7673352360725403
1714040327.2506568,42,0.7754580974578857
1714040359.255159,43,0.7654021382331848
1714040391.0055292,44,0.7771119475364685
1714040422.7531638,45,0.7217317223548889
1714040454.3618004,46,0.5669416189193726
1714040486.1276314,47,0.7032545804977417
1714040517.7490344,48,0.7349039316177368
1714040549.312025,49,0.7421185374259949
1714040581.0179968,50,0.7635923624038696
1714040612.645232,51,0.7623330354690552
1714040644.3019223,52,0.7636048793792725
1714040676.0828207,53,0.7591829895973206
1714040707.9966764,54,0.7557973265647888
1714040739.8164842,55,0.7627518773078918
1714040771.545442,56,0.7664119005203247
1714040803.283017,57,0.7777186632156372
1714040835.1008549,58,0.7565085291862488
1714040866.962345,59,0.7631351351737976
1714040898.8758817,60,0.7721980810165405
1714040930.588984,61,0.7720426321029663
1714040962.339269,62,0.763617753982544
1714040994.022099,63,0.7629116177558899
1714041025.9886062,64,0.7749820351600647
1714041057.8270097,65,0.7732298970222473
1714041089.5740528,66,0.7761414051055908
1714041121.199035,67,0.7408630847930908
1714041152.6769805,68,0.6295993328094482
1714041184.5079079,69,0.7185043692588806
1714041216.0108697,70,0.7237774133682251
1714041247.6480258,71,0.7715060710906982
1714041279.293136,72,0.7770839929580688
1714041310.7589164,73,0.7780766487121582
1714041342.2967188,74,0.7843472957611084
1714041374.3260972,75,0.7923753261566162
1714041406.4526613,76,0.783431351184845
1714041438.2053766,77,0.7848660349845886
1714041470.0755832,78,0.7849031686782837
1714041501.956008,79,0.7848134636878967
1714041533.6506643,80,0.7741172909736633
1714041565.3378992,81,0.7718685865402222
1714041597.3874838,82,0.7836644649505615
1714041629.2347565,83,0.7833092212677002
1714041661.035977,84,0.7927850484848022
1714041693.1894448,85,0.7845228314399719
1714041725.0091455,86,0.776736855506897
1714041756.7544427,87,0.7862370014190674
1714041788.346363,88,0.7866843342781067
1714041819.9163594,89,0.7848283052444458
1714041851.5158105,90,0.784059464931488
1714041883.143313,91,0.7721912860870361
1714041914.6666853,92,0.7717764377593994
1714041946.5866685,93,0.7798303961753845
1714041978.3493435,94,0.7913291454315186
1714042010.1022134,95,0.7918685078620911
1714042041.9244003,96,0.7781559824943542
1714042073.7483008,97,0.8038030862808228
1714042105.6384637,98,0.8030385971069336
1714042137.1913168,99,0.7835878133773804
