Wall time,Step,Value
1713964840.108245,0,0.0003491244569886476
1713964873.2733505,1,7.822277984814718e-05
1713964905.7983978,2,0.0
1713964940.295237,3,0.0008097467944025993
1713964968.5406756,4,5.3112918976694345e-05
1713964999.0127265,5,0.16644194722175598
1713965030.6415708,6,0.26999568939208984
1713965061.3797796,7,0.3102145493030548
1713965092.0756907,8,0.25960394740104675
1713965121.088329,9,0.33233144879341125
1713965152.2226152,10,0.4091714322566986
1713965182.1731343,11,0.39006397128105164
1713965212.6673472,12,0.44474491477012634
1713965244.2022781,13,0.3913842737674713
1713965275.3196142,14,0.43576085567474365
1713965306.8933747,15,0.4759889245033264
1713965338.7512448,16,0.4218427240848541
1713965369.7839115,17,0.4987822473049164
1713965401.2506568,18,0.5617538094520569
1713965431.7387786,19,0.5759189128875732
1713965462.3039484,20,0.5696635246276855
1713965493.2182841,21,0.5707424879074097
1713965523.4215448,22,0.580569326877594
1713965553.8534818,23,0.6032961010932922
1713965585.1594355,24,0.5855722427368164
1713965614.9809391,25,0.6116345524787903
1713965645.6975474,26,0.5999999642372131
1713965676.2997832,27,0.599090576171875
1713965706.970048,28,0.6455837488174438
1713965736.4295015,29,0.6427416205406189
1713965765.7218022,30,0.6397947669029236
1713965796.126571,31,0.6317287087440491
1713965826.6527421,32,0.6287018656730652
1713965857.105145,33,0.6321004629135132
1713965887.8108094,34,0.6654180884361267
1713965917.6012852,35,0.6481651663780212
1713965946.7357895,36,0.6441342234611511
1713965975.9398165,37,0.6570698022842407
1713966006.8790333,38,0.6653532981872559
1713966037.4038942,39,0.6864919662475586
1713966066.946868,40,0.6753036379814148
1713966097.2445042,41,0.6572540998458862
1713966125.9902296,42,0.6721081137657166
1713966155.1570606,43,0.6948441863059998
1713966185.3530555,44,0.684479832649231
1713966214.5049336,45,0.6963068842887878
1713966246.2556403,46,0.6875864863395691
1713966276.8423667,47,0.6858891844749451
1713966307.3681502,48,0.6856159567832947
1713966338.1302469,49,0.6786715388298035
1713966368.1028373,50,0.6975815892219543
1713966398.0160336,51,0.6773172616958618
1713966427.4738567,52,0.7056214809417725
1713966458.043463,53,0.7080097794532776
1713966488.0617695,54,0.6948050260543823
1713966517.2717235,55,0.7056964635848999
1713966545.9425793,56,0.7045488953590393
1713966574.3678894,57,0.7125447392463684
1713966604.706431,58,0.6719294786453247
1713966635.0510082,59,0.6864206194877625
1713966667.191162,60,0.6997553110122681
1713966697.4378822,61,0.704491138458252
1713966727.6530123,62,0.705193281173706
1713966756.3761754,63,0.7162052392959595
1713966786.638631,64,0.7133146524429321
1713966816.509201,65,0.7061554789543152
1713966846.055222,66,0.7101903557777405
1713966876.3238275,67,0.7077848315238953
1713966906.6912892,68,0.7174149751663208
1713966936.628721,69,0.7246291041374207
1713966967.0577507,70,0.7175999283790588
1713966996.6396523,71,0.7130610942840576
1713967026.620896,72,0.7006661891937256
1713967055.812978,73,0.7224029302597046
1713967085.7516992,74,0.7329105734825134
1713967116.9768183,75,0.7424556016921997
1713967147.2486193,76,0.7364470362663269
1713967176.8012187,77,0.7236949801445007
1713967207.98159,78,0.7317201495170593
1713967239.2546825,79,0.7482181787490845
1713967270.206727,80,0.7316892147064209
1713967299.8270617,81,0.7381301522254944
1713967328.6268823,82,0.7293627262115479
1713967361.382476,83,0.743380069732666
1713967391.6024685,84,0.740741491317749
1713967421.967824,85,0.7228233218193054
1713967450.9834924,86,0.7275660634040833
1713967481.5744493,87,0.7307242751121521
1713967511.874404,88,0.7211483120918274
1713967542.9515157,89,0.7243733406066895
1713967573.155589,90,0.7335715293884277
1713967602.2462976,91,0.7206501960754395
1713967631.142338,92,0.7289184927940369
1713967660.97427,93,0.7294830083847046
1713967691.13835,94,0.7407236695289612
1713967721.8532279,95,0.7349181771278381
1713967752.0768785,96,0.7530544400215149
1713967782.386775,97,0.7363614439964294
1713967811.6223633,98,0.7423824667930603
1713967840.5951788,99,0.7436900734901428
