Wall time,Step,Value
1714396425.4668548,0,0.10675755143165588
1714396564.8566272,1,0.19029591977596283
1714396703.7985928,2,0.20359966158866882
1714396848.5574315,3,0.2163611799478531
1714396993.496109,4,0.24625954031944275
1714397140.5708063,5,0.2807163596153259
1714397287.4692597,6,0.30964016914367676
1714397426.9770846,7,0.30661627650260925
1714397565.157505,8,0.3364834785461426
1714397704.9161637,9,0.3368972837924957
1714397844.4579477,10,0.33249980211257935
1714397983.1699812,11,0.33489930629730225
1714398121.536096,12,0.34932440519332886
1714398260.7033541,13,0.3634628355503082
1714398398.3954122,14,0.33994391560554504
1714398535.8203394,15,0.3663576543331146
1714398683.189099,16,0.3706951439380646
1714398821.5906234,17,0.357377827167511
1714398959.212561,18,0.36375150084495544
1714399096.4136825,19,0.36633914709091187
1714399234.5798092,20,0.36459633708000183
1714399372.0237179,21,0.3636837601661682
1714399509.8122373,22,0.3629854917526245
1714399648.5717027,23,0.3659418523311615
1714399785.502362,24,0.36522161960601807
1714399923.0182009,25,0.36422425508499146
1714400060.1999297,26,0.36660894751548767
1714400199.2094345,27,0.37195080518722534
1714400338.3538194,28,0.3685314953327179
1714400476.158996,29,0.3688683807849884
1714400613.504287,30,0.3714832067489624
1714400751.1181707,31,0.3680037558078766
1714400888.8434405,32,0.3662467896938324
1714401026.3347678,33,0.3733506202697754
1714401164.5267928,34,0.3636868894100189
1714401302.135656,35,0.36619558930397034
1714401439.8639898,36,0.3692505955696106
1714401577.6876564,37,0.3654545247554779
1714401715.2960458,38,0.36861854791641235
1714401852.2353675,39,0.37000274658203125
1714401989.3652012,40,0.3729264736175537
1714402126.066554,41,0.36999329924583435
1714402264.2903569,42,0.3725796341896057
1714402401.3860447,43,0.3738957941532135
1714402539.0058599,44,0.36712369322776794
1714402675.9223545,45,0.37048110365867615
1714402812.973268,46,0.3713309168815613
1714402950.703687,47,0.36626702547073364
1714403088.9132905,48,0.3703058362007141
1714403225.8236284,49,0.3773539364337921
1714403363.3977714,50,0.3693437874317169
1714403500.6328063,51,0.3712279200553894
1714403637.9431155,52,0.3717174232006073
1714403774.9710498,53,0.3686886429786682
1714403911.592748,54,0.3663826584815979
1714404049.2573571,55,0.36289873719215393
1714404186.6900427,56,0.37001463770866394
1714404324.3400836,57,0.3663598895072937
1714404462.0668285,58,0.37018924951553345
1714404599.674857,59,0.36577796936035156
1714404736.276765,60,0.36818230152130127
1714404873.0488298,61,0.37247738242149353
1714405009.7481105,62,0.36956167221069336
1714405146.7765863,63,0.3752318024635315
1714405284.0055509,64,0.3667468726634979
1714405420.8885224,65,0.36724910140037537
1714405558.406556,66,0.3653367757797241
1714405696.1344311,67,0.3675372898578644
1714405833.0593162,68,0.3631664514541626
1714405969.727381,69,0.3670675456523895
1714406106.1377993,70,0.3758976459503174
1714406243.3068488,71,0.3721963167190552
1714406380.0408568,72,0.3677089512348175
1714406517.130624,73,0.370240181684494
1714406654.2468286,74,0.3677148222923279
1714406791.920057,75,0.36430788040161133
1714406929.5704339,76,0.369364470243454
1714407067.0050278,77,0.367900550365448
1714407205.379933,78,0.36895492672920227
1714407345.1867385,79,0.3724325895309448
1714407484.8237357,80,0.3704248368740082
1714407624.5307086,81,0.3625370264053345
1714407770.696318,82,0.36600273847579956
1714407911.9265316,83,0.3657928705215454
1714408049.9788637,84,0.3679012358188629
1714408190.0415952,85,0.36957797408103943
1714408328.0380116,86,0.37240442633628845
1714408465.6574545,87,0.3654714822769165
1714408603.777905,88,0.3702031672000885
1714408741.8376012,89,0.3725932538509369
1714408879.7503436,90,0.36829301714897156
1714409018.4785855,91,0.3726261258125305
1714409156.683545,92,0.37003445625305176
1714409294.3922002,93,0.37136632204055786
1714409430.9708943,94,0.3641337454319
1714409567.4932208,95,0.36600813269615173
1714409704.1087756,96,0.367154985666275
1714409840.8452673,97,0.36914321780204773
1714409977.5260677,98,0.36892208456993103
1714410114.5447247,99,0.3698398768901825
