Wall time,Step,Value
1714381680.2814667,0,0.20754599571228027
1714381826.617118,1,0.26818570494651794
1714381968.7738504,2,0.3016839921474457
1714382108.3579688,3,0.3239123523235321
1714382246.7603724,4,0.32899340987205505
1714382386.8084083,5,0.352566123008728
1714382524.9229867,6,0.3536301851272583
1714382662.8389976,7,0.37461137771606445
1714382802.567759,8,0.382869690656662
1714382942.9691586,9,0.44571489095687866
1714383084.776646,10,0.4490721523761749
1714383226.5615757,11,0.4557052552700043
1714383370.1187785,12,0.45130109786987305
1714383515.5138295,13,0.4550490975379944
1714383659.6977818,14,0.4614805281162262
1714383799.1303706,15,0.4645930528640747
1714383938.4965665,16,0.44379109144210815
1714384077.239827,17,0.4631985127925873
1714384216.6596088,18,0.45689231157302856
1714384355.9144292,19,0.4553592801094055
1714384495.1287348,20,0.4621082842350006
1714384632.6733532,21,0.4734198749065399
1714384772.3766932,22,0.4674557149410248
1714384911.6165013,23,0.4766589403152466
1714385052.204095,24,0.46034032106399536
1714385190.706616,25,0.46463891863822937
1714385330.0197182,26,0.4740540087223053
1714385467.8564763,27,0.4685107171535492
1714385606.0346591,28,0.47108110785484314
1714385744.8556602,29,0.4684353768825531
1714385883.8416636,30,0.4746277630329132
1714386023.4989095,31,0.4733327329158783
1714386162.0220752,32,0.46610480546951294
1714386301.1633475,33,0.46111732721328735
1714386440.5863552,34,0.46316707134246826
1714386581.4816122,35,0.47584331035614014
1714386724.4626832,36,0.46973106265068054
1714386866.7101843,37,0.4724537432193756
1714387006.541785,38,0.4781329929828644
1714387146.3867965,39,0.4608199894428253
1714387283.6134462,40,0.461363285779953
1714387421.6174111,41,0.47338834404945374
1714387558.4325225,42,0.47460734844207764
1714387695.8233182,43,0.4682275652885437
1714387833.463385,44,0.47720617055892944
1714387970.5419378,45,0.46371424198150635
1714388108.8452656,46,0.47535935044288635
1714388249.4698584,47,0.4649266302585602
1714388389.6264563,48,0.46920865774154663
1714388529.5035791,49,0.4719144105911255
1714388669.3608108,50,0.47026005387306213
1714388808.7173066,51,0.4755343794822693
1714388948.234014,52,0.46866127848625183
1714389088.3506246,53,0.4696369171142578
1714389228.3667128,54,0.47504138946533203
1714389368.867657,55,0.47374939918518066
1714389506.389185,56,0.4677346348762512
1714389644.5915017,57,0.4708985686302185
1714389782.436547,58,0.46580439805984497
1714389920.3269043,59,0.4713132083415985
1714390058.6432934,60,0.4630626142024994
1714390199.3639393,61,0.4688798487186432
1714390340.8934853,62,0.46903541684150696
1714390485.403984,63,0.4648391604423523
1714390629.0365105,64,0.4649408161640167
1714390772.9798307,65,0.46630942821502686
1714390913.8718135,66,0.4764302670955658
1714391053.2297008,67,0.4741051197052002
1714391193.7100444,68,0.47159650921821594
1714391335.080941,69,0.46337804198265076
1714391475.3442712,70,0.4726932644844055
1714391614.8057745,71,0.47107046842575073
1714391755.1494539,72,0.46766647696495056
1714391895.75644,73,0.47439974546432495
1714392036.061371,74,0.4698408842086792
1714392176.7613525,75,0.46658557653427124
1714392317.8835475,76,0.4687173366546631
1714392459.283667,77,0.46958816051483154
1714392601.2054172,78,0.4783760607242584
1714392743.6804166,79,0.4737071394920349
1714392886.2447102,80,0.4693683981895447
1714393028.4947777,81,0.47520560026168823
1714393170.6190486,82,0.47226423025131226
1714393310.865352,83,0.471032977104187
1714393450.7788641,84,0.46851399540901184
1714393591.8378873,85,0.4830775558948517
1714393734.3777661,86,0.47907206416130066
1714393877.8665247,87,0.4674071669578552
1714394020.2307792,88,0.46962255239486694
1714394162.9714146,89,0.4678575098514557
1714394307.9486146,90,0.46795326471328735
1714394455.6607769,91,0.4681471586227417
1714394601.0719924,92,0.46515709161758423
1714394745.6663435,93,0.4770658314228058
1714394889.041802,94,0.47162723541259766
1714395033.9939291,95,0.47220584750175476
1714395177.2482278,96,0.4718897342681885
1714395324.0602708,97,0.47124868631362915
1714395468.887034,98,0.4710114300251007
1714395612.5668142,99,0.4718010723590851
